start_layer,start_idx,end_layer,end_idx,coeffs_x,coeffs_y,kappa,points_x,points_y,raceline
51,1,52,2,11.3299 -1.8365 2.09678 -0.959707,-316.476 7.12024 0.384593 -0.184904,0
51,1,52,3,11.3299 -1.85556 4.754 -2.70426,-316.476 7.19415 0.477556 -0.244647,0
51,2,52,0,12.1856 -1.86151 -5.62701 4.14622,-316.197 7.36948 -1.82969 1.28688,0
51,2,52,1,12.1856 -1.8009 -3.1558 2.50801,-316.197 7.12955 -0.787589 0.591843,0
51,2,52,2,12.1856 -1.76591 -0.621511 0.832333,-316.197 6.99103 -0.0516994 0.101595,0
51,2,52,3,12.1856 -1.75807 1.97648 -0.879896,-316.197 6.95999 0.359384 -0.171318,0
51,2,52,4,12.1856 -1.77774 4.63597 -2.62612,-316.197 7.03784 0.441145 -0.223803,0
51,3,52,1,13.0413 -1.78358 -5.75131 4.23053,-315.918 7.21277 -1.86732 1.30935,0
51,3,52,2,13.0413 -1.72328 -3.27603 2.58855,-315.918 6.96891 -0.812739 0.605756,0
51,3,52,3,13.0413 -1.68866 -0.738257 0.909764,-315.918 6.82892 -0.0717557 0.111894,0
51,3,52,4,13.0413 -1.68131 1.86264 -0.804876,-315.918 6.7992 0.335967 -0.158985,0
51,3,52,5,13.0413 -1.70159 4.52435 -2.55271,-315.918 6.8812 0.405917 -0.203799,0
51,4,52,2,13.8969 -1.70732 -5.86921 4.31012,-315.639 7.0557 -1.90362 1.33085,0
51,4,52,3,13.8969 -1.64733 -3.3898 2.66431,-315.639 6.80775 -0.836088 0.618396,0
51,4,52,4,13.8969 -1.61308 -0.848523 0.982383,-315.639 6.66621 -0.0898513 0.120826,0
51,4,52,5,13.8969 -1.60623 1.75527 -0.734657,-315.639 6.6379 0.314258 -0.14784,0
51,4,52,6,13.8969 -1.62712 4.41916 -2.48405,-315.639 6.72424 0.371747 -0.184543,0
51,5,52,3,14.7526 -1.63275 -5.9807 4.38497,-315.36 6.89831 -1.93873 1.35148,0
51,5,52,4,14.7526 -1.57305 -3.49711 2.73527,-315.36 6.64608 -0.857718 0.629829,0
51,5,52,5,14.7526 -1.53916 -0.952292 1.05018,-315.36 6.50292 -0.106054 0.128447,0
51,5,52,6,14.7526 -1.53281 1.65438 -0.669249,-315.36 6.47609 0.29417 -0.137817,0
51,5,52,7,14.7526 -1.55433 4.3204 -2.42014,-315.36 6.56701 0.338505 -0.165938,0
51,6,52,4,15.6082 -1.55985 -6.08577 4.45508,-315.081 6.74063 -1.97275 1.37131,0
51,6,52,5,15.6082 -1.50044 -3.59792 2.80142,-315.081 6.48391 -0.877714 0.640121,0
51,6,52,6,15.6082 -1.46692 -1.04955 1.11313,-315.081 6.33907 -0.120433 0.134812,0
51,6,52,7,15.6082 -1.46108 1.56 -0.608662,-315.081 6.3138 0.275619 -0.128847,0
51,6,52,8,15.6082 -1.48323 4.22808 -2.36099,-315.081 6.40953 0.306054 -0.147883,0
51,7,52,5,16.4639 -1.48864 -6.18441 4.52044,-314.802 6.58269 -2.00583 1.39046,0
51,7,52,6,16.4639 -1.42952 -3.69224 2.86276,-314.802 6.32127 -0.896165 0.64934,0
51,7,52,7,16.4639 -1.39637 -1.14028 1.17125,-314.802 6.17466 -0.133056 0.139977,0
51,7,52,8,16.4639 -1.39103 1.47213 -0.552903,-314.802 6.15105 0.258514 -0.120861,0
51,7,52,9,16.4639 -1.41382 4.20025 -2.36463,-314.802 6.25185 0.274958 -0.13098,0
51,8,52,6,17.3196 -1.41912 -6.2766 4.58106,-314.523 6.42452 -2.03809 1.40902,0
51,8,52,7,17.3196 -1.36029 -3.78005 2.91927,-314.523 6.15818 -0.913158 0.657556,0
51,8,52,8,17.3196 -1.32749 -1.22448 1.2245,-314.523 6.0097 -0.143992 0.143997,0
51,8,52,9,17.3196 -1.32266 1.4463 -0.557502,-314.523 5.98786 0.243441 -0.114465,0
51,8,52,10,17.3196 -1.34611 4.67903 -2.87317,-314.523 6.09402 0.27258 -0.142635,0
51,9,52,7,18.1752 -1.38263 -6.29968 4.60558,-314.244 6.25933 -2.05601 1.42026,0
51,9,52,8,18.1752 -1.32272 -3.80137 2.94097,-314.244 5.98811 -0.915699 0.658296,0
51,9,52,9,18.1752 -1.28953 -1.18953 1.18953,-314.244 5.83783 -0.13989 0.13989,1
51,9,52,10,18.1752 -1.28512 1.96252 -1.07332,-314.244 5.81789 0.269285 -0.142209,0
51,10,52,8,19.0309 -2.04813 -4.91572 3.92506,-313.965 5.89581 -1.67704 1.23294,0
51,10,52,9,19.0309 -1.95526 -2.4254 2.23547,-313.965 5.62845 -0.537959 0.468343,0
51,10,52,10,19.0309 -1.90412 0.618375 0.0341542,-313.965 5.48124 0.260428 -0.0757015,0
52,0,53,0,8.8433 -0.693626 -3.43846 3.11032,-309.37 7.75822 0.0615099 -0.0978721,0
52,0,53,1,8.8433 -0.680612 -0.71346 1.26876,-309.37 7.61266 0.248818 -0.219481,0
52,0,53,2,8.8433 -0.676901 2.00625 -0.558214,-309.37 7.57115 0.126436 -0.135453,0
52,0,53,3,8.8433 -0.682645 4.72178 -2.37155,-309.37 7.6354 -0.310961 0.157841,0
52,1,53,0,9.7369 -0.628369 -6.26397 4.97697,-309.263 7.82674 -0.458056 0.246043,0
52,1,53,1,9.7369 -0.608484 -3.52973 3.11929,-309.263 7.57906 0.0332132 -0.0774069,0
52,1,53,2,9.7369 -0.596685 -0.803232 1.27745,-309.263 7.4321 0.224983 -0.202075,0
52,1,53,3,9.7369 -0.593454 1.91632 -0.548887,-309.263 7.39186 0.0990832 -0.1158,0
52,1,53,4,9.7369 -0.598931 4.63006 -2.36069,-309.263 7.46008 -0.349904 0.185108,0
52,2,53,1,10.6305 -0.544555 -6.35318 4.98522,-309.156 7.65066 -0.496252 0.273338,0
52,2,53,2,10.6305 -0.526648 -3.61576 3.12634,-309.156 7.39908 0.0069316 -0.0581312,0
52,2,53,3,10.6305 -0.516084 -0.88773 1.28419,-309.156 7.25066 0.203331 -0.185972,0
52,2,53,4,10.6305 -0.513316 1.83163 -0.541483,-309.156 7.21177 0.0736944 -0.0973036,0
52,2,53,5,10.6305 -0.518468 4.54344 -2.35169,-309.156 7.28416 -0.387481 0.211621,0
52,3,53,2,11.5241 -0.463998 -6.43728 4.99161,-309.049 7.47396 -0.533051 0.299845,0
52,3,53,3,11.5241 -0.448128 -3.69655 3.13145,-309.049 7.21832 -0.0174483 -0.0399817,0
52,3,53,4,11.5241 -0.438819 -0.966937 1.28898,-309.049 7.06838 0.183763 -0.171118,0
52,3,53,5,11.5241 -0.436493 1.75218 -0.536007,-309.049 7.03091 0.0501551 -0.0798993,0
52,3,53,6,11.5241 -0.441259 4.46193 -2.34454,-309.049 7.10769 -0.423849 0.237471,0
52,4,53,3,12.4177 -0.386702 -6.51625 4.99613,-308.942 7.29671 -0.568605 0.325656,0
52,4,53,4,12.4177 -0.372929 -3.77208 3.13463,-308.942 7.03684 -0.0400418 -0.0228941,0
52,4,53,5,12.4177 -0.364899 -1.04084 1.29182,-308.942 6.88532 0.16618 -0.157459,0
52,4,53,6,12.4177 -0.362993 1.67798 -0.532461,-308.942 6.84935 0.0283494 -0.0635221,0
52,4,53,7,12.4177 -0.367306 4.38552 -2.33924,-308.942 6.93073 -0.459174 0.262757,0
52,5,53,4,13.3113 -0.312667 -6.59011 4.9988,-308.835 7.11899 -0.603073 0.350862,0
52,5,53,5,13.3113 -0.301058 -3.84234 3.13588,-308.835 6.85468 -0.0609659 -0.00680255,0
52,5,53,6,13.3113 -0.294331 -1.10943 1.29268,-308.835 6.70151 0.150483 -0.144942,0
52,5,53,7,13.3113 -0.292821 1.60905 -0.530851,-308.835 6.66714 0.00815832 -0.0481053,0
52,5,53,8,13.3113 -0.296609 4.31422 -2.33579,-308.835 6.75337 -0.493626 0.28758,0
52,6,53,5,14.2049 -0.241893 -6.65884 4.9996,-308.728 6.94084 -0.63662 0.375563,0
52,6,53,6,14.2049 -0.232521 -3.90734 3.13518,-308.728 6.6719 -0.0803401 0.00835983,0
52,6,53,7,14.2049 -0.227122 -1.17268 1.29157,-308.728 6.517 0.136571 -0.133513,0
52,6,53,8,14.2049 -0.225983 1.54539 -0.53118,-308.728 6.48432 -0.0105389 -0.0335809,0
52,6,53,9,14.2049 -0.229167 4.24802 -2.33418,-308.728 6.57568 -0.527385 0.312048,0
52,7,53,6,15.0985 -0.174381 -6.72246 4.99856,-308.62 6.76236 -0.669421 0.399861,0
52,7,53,7,15.0985 -0.167321 -3.96705 3.13254,-308.62 6.48856 -0.0982859 0.0226617,0
52,7,53,8,15.0985 -0.16328 -1.23059 1.28849,-308.62 6.33184 0.124346 -0.123118,0
52,7,53,9,15.0985 -0.162483 1.487 -0.533447,-308.62 6.30096 -0.0278651 -0.0198794,0
52,7,53,10,15.0985 -0.164978 4.16274 -2.31024,-308.62 6.39771 -0.555956 0.33159,0
52,8,53,7,15.9921 -0.110128 -6.78097 4.99567,-308.513 6.5836 -0.701653 0.423865,0
52,8,53,8,15.9921 -0.105463 -4.02147 3.12795,-308.513 6.3047 -0.114928 0.0361737,0
52,8,53,9,15.9921 -0.102809 -1.28315 1.28343,-308.513 6.14608 0.113708 -0.113703,0
52,8,53,10,15.9921 -0.102325 1.4108 -0.514553,-308.513 6.1171 -0.0394701 -0.0114059,0
52,9,53,8,16.8857 -0.107123 -6.7184 4.93294,-308.406 6.40393 -0.732093 0.44698,0
52,9,53,9,16.8857 -0.102368 -3.95977 3.06601,-308.406 6.1197 -0.129041 0.048292,0
52,9,53,10,16.8857 -0.0996816 -1.24493 1.24493,-308.406 5.95909 0.110235 -0.110235,1
52,10,53,8,17.7793 -0.645066 -8.36665 6.22553,-308.299 6.59448 -1.65141 1.06862,0
52,10,53,9,17.7793 -0.606087 -5.65332 4.36967,-308.299 6.19599 -0.706051 0.441885,0
52,10,53,10,17.7793 -0.577864 -2.96471 2.54929,-308.299 5.90747 -0.0840889 0.0285857,0
53,0,54,0,7.82153 1.76945 -2.75512 2.49183,-301.648 7.62657 0.914616 -0.858283,0
53,0,54,1,7.82153 1.75956 -0.0688676 0.675337,-301.648 7.58396 0.205668 -0.372459,0
53,0,54,2,7.82153 1.77311 2.52242 -1.06962,-301.648 7.64235 -0.796322 0.305403,0
53,1,54,0,8.71798 1.73066 -5.34664 4.22568,-301.728 7.59191 1.26085 -1.09,0
53,1,54,1,8.71798 1.698 -2.56682 2.3384,-301.728 7.44862 0.844644 -0.796234,0
53,1,54,2,8.71798 1.68856 0.116313 0.524588,-301.728 7.40721 0.133845 -0.309762,0
53,1,54,3,8.71798 1.70273 2.70386 -1.21726,-301.728 7.46938 -0.877891 0.374074,0
53,2,54,0,9.61443 1.71482 -8.03349 6.03193,-301.808 7.65823 1.31402 -1.12962,0
53,2,54,1,9.61443 1.66034 -5.16156 4.07435,-301.808 7.41492 1.188 -1.02603,0
53,2,54,2,9.61443 1.62794 -2.38419 2.18926,-301.808 7.27024 0.777873 -0.736952,0
53,2,54,3,9.61443 1.61895 0.295771 0.378159,-301.808 7.2301 0.0649909 -0.249664,0
53,2,54,4,9.61443 1.63376 2.87952 -1.36052,-301.808 7.29622 -0.957099 0.440563,0
53,3,54,1,10.5109 1.64577 -7.85225 5.88316,-301.888 7.48477 1.23042 -1.05844,0
53,3,54,2,10.5109 1.59142 -4.98219 3.92733,-301.888 7.23757 1.11813 -0.96468,0
53,3,54,3,10.5109 1.55928 -2.20728 2.04443,-301.888 7.09143 0.714242 -0.680385,0
53,3,54,4,10.5109 1.55075 0.469474 0.236084,-301.888 7.05262 -0.000971265 -0.192104,0
53,3,54,5,10.5109 1.56621 3.04936 -1.49939,-301.888 7.12292 -1.03406 0.504958,0
53,4,54,2,11.4073 1.57814 -7.67676 5.73873,-301.968 7.31116 1.14921 -0.989485,0
53,4,54,3,11.4073 1.5239 -4.80855 3.78463,-301.968 7.05987 1.05116 -0.905889,0
53,4,54,4,11.4073 1.49202 -2.03612 1.90396,-301.968 6.9122 0.653691 -0.62648,0
53,4,54,5,11.4073 1.48395 0.637385 0.0983947,-301.968 6.87481 -0.0641175 -0.137019,0
53,4,54,6,11.4073 1.50008 3.21334 -1.63381,-301.968 6.94949 -1.10891 0.567356,0
53,5,54,3,12.3038 1.51193 -7.50705 5.59866,-302.048 7.13741 1.07026 -0.922661,0
53,5,54,4,12.3038 1.45779 -4.64069 3.64631,-302.048 6.88184 0.98702 -0.849592,0
53,5,54,5,12.3038 1.42617 -1.87074 1.76786,-302.048 6.73256 0.596161 -0.575186,0
53,5,54,6,12.3038 1.41857 0.799468 -0.0348754,-302.048 6.69667 -0.124527 -0.0843439,0
53,5,54,7,12.3038 1.43537 3.37143 -1.76376,-302.048 6.77598 -1.18177 0.627856,0
53,6,54,4,13.2002 1.44714 -7.34317 5.46299,-302.128 6.96355 0.99346 -0.857876,0
53,6,54,5,13.2002 1.39309 -4.47864 3.51238,-302.128 6.70349 0.925629 -0.795724,0
53,6,54,6,13.2002 1.36172 -1.71118 1.63617,-302.128 6.55252 0.541591 -0.52645,0
53,6,54,7,13.2002 1.35459 0.955693 -0.163698,-302.128 6.51822 -0.182283 -0.0340106,0
53,6,54,8,13.2002 1.37208 3.52358 -1.88921,-302.128 6.60241 -1.25278 0.686563,0
53,7,54,5,14.0967 1.38377 -7.18515 5.33177,-302.207 6.78962 0.918672 -0.795029,0
53,7,54,6,14.0967 1.3298 -4.32243 3.38288,-302.207 6.52484 0.866904 -0.744218,0
53,7,54,7,14.0967 1.29867 -1.55747 1.50893,-302.207 6.37209 0.489919 -0.480218,0
53,7,54,8,14.0967 1.29203 1.10602 -0.28804,-302.207 6.33947 -0.237468 0.0140485,0
53,7,54,9,14.0967 1.31024 3.66977 -2.01012,-302.207 6.42882 -1.32209 0.743588,0
53,8,54,6,14.9931 1.32183 -7.03303 5.20501,-302.287 6.61564 0.845758 -0.734014,0
53,8,54,7,14.9931 1.26793 -4.1721 3.25785,-302.287 6.34589 0.810761 -0.695005,0
53,8,54,8,14.9931 1.23704 -1.40963 1.38615,-302.287 6.19127 0.441083 -0.436438,0
53,8,54,9,14.9931 1.23088 1.25043 -0.40787,-302.287 6.16045 -0.290171 0.0599041,0
53,8,54,10,14.9931 1.24982 3.75357 -2.07008,-302.287 6.25525 -1.36563 0.774821,0
53,9,54,7,15.8896 1.26132 -6.88685 5.08276,-302.367 6.44167 0.77457 -0.674722,0
53,9,54,8,15.8896 1.20748 -4.02767 3.13731,-302.367 6.16668 0.757111 -0.648014,0
53,9,54,9,15.8896 1.17681 -1.26771 1.26788,-302.367 6.01008 0.395022 -0.395056,0
53,9,54,10,15.8896 1.17115 1.33501 -0.469296,-302.367 5.98116 -0.317335 0.0804826,0
53,10,54,8,16.786 1.22635 -6.79484 4.98915,-302.447 6.26305 0.714289 -0.621705,0
53,10,54,9,16.786 1.17146 -3.93524 3.04431,-302.447 5.98275 0.714787 -0.607634,0
53,10,54,10,16.786 1.14041 -1.229 1.229,-302.447 5.82417 0.382902 -0.382902,1
54,0,55,0,9.32769 3.74152 -1.19334 1.38365,-293.966 6.89352 0.987056 -1.0938,0
54,0,55,1,9.32769 3.76713 1.18278 -0.238216,-293.966 6.94071 -0.614135 0.010983,0
54,0,55,2,9.32769 3.84087 3.39945 -1.74875,-293.966 7.07656 -2.46637 1.27815,0
54,1,55,0,10.1876 3.60432 -3.39262 2.86025,-294.231 6.79586 2.08708 -1.83042,0
54,1,55,1,10.1876 3.58187 -0.853064 1.12302,-294.231 6.75354 0.741142 -0.891384,0
54,1,55,2,10.1876 3.6089 1.51783 -0.495024,-294.231 6.8045 -0.865597 0.215179,0
54,2,55,0,11.0474 3.51704 -5.76451 4.45955,-294.497 6.78826 2.93314 -2.40315,0
54,2,55,1,11.0474 3.4467 -3.05788 2.60313,-294.497 6.65249 1.85121 -1.63467,0
54,2,55,2,11.0474 3.4253 -0.522827 0.869348,-294.497 6.6112 0.508608 -0.699994,0
54,2,55,3,11.0474 3.45377 1.8426 -0.744671,-294.497 6.66615 -1.10445 0.408908,0
54,3,55,0,11.9073 3.47791 -8.30682 6.18111,-294.763 6.87382 3.51768 -2.80752,0
54,3,55,1,11.9073 3.36185 -5.43636 4.20659,-294.763 6.64444 2.69786 -2.20754,0
54,3,55,2,11.9073 3.29218 -2.73326 2.35304,-294.763 6.50674 1.62883 -1.45002,0
54,3,55,3,11.9073 3.27185 -0.20295 0.622926,-294.763 6.46656 0.289183 -0.519412,0
54,3,55,4,11.9073 3.30179 2.15679 -0.986875,-294.763 6.52573 -1.33103 0.592428,0
54,4,55,1,12.7672 3.32547 -7.98614 5.93287,-295.028 6.73254 3.27337 -2.60541,0
54,4,55,2,12.7672 3.2098 -5.11843 3.96071,-295.028 6.49835 2.47573 -2.02279,0
54,4,55,3,12.7672 3.14079 -2.41909 2.11026,-295.028 6.35864 1.41969 -1.27626,0
54,4,55,4,12.7672 3.12154 0.106251 0.384033,-295.028 6.31968 0.0825892 -0.349411,0
54,4,55,5,12.7672 3.15297 2.46009 -1.22136,-295.028 6.38331 -1.54567 0.766006,0
54,5,55,2,13.6271 3.17622 -7.67577 5.69175,-295.294 6.58926 3.04139 -2.41363,0
54,5,55,3,13.6271 3.06091 -4.81103 3.7222,-295.294 6.35005 2.26645 -1.84869,0
54,5,55,4,13.6271 2.99256 -2.11568 1.87507,-295.294 6.20825 1.22351 -1.11317,0
54,5,55,5,13.6271 2.97441 0.404468 0.152949,-295.294 6.1706 -0.111464 -0.189756,0
54,5,55,6,13.6271 3.00737 2.75218 -1.44784,-295.294 6.23896 -1.74873 0.929924,0
54,6,55,3,14.4869 3.03018 -7.376 5.45803,-295.56 6.44404 2.82141 -2.23191,0
54,6,55,4,14.4869 2.91522 -4.51448 3.49133,-295.56 6.19958 2.06975 -1.685,0
54,6,55,5,14.4869 2.84753 -1.82332 1.64774,-295.56 6.05562 1.04004 -0.960543,0
54,6,55,6,14.4869 2.83049 0.6914 -0.0700575,-295.56 6.01938 -0.293277 -0.0402025,0
54,6,55,7,14.4869 2.865 3.03278 -1.66608,-295.56 6.09278 -1.94057 1.08448,0
54,7,55,4,15.3468 2.88738 -7.08717 5.23199,-295.826 6.29697 2.61309 -2.06,0
54,7,55,5,15.3468 2.77276 -4.22907 3.26839,-295.826 6.047 1.88533 -1.53149,0
54,7,55,6,15.3468 2.70572 -1.54232 1.42856,-295.826 5.90078 0.868985 -0.818136,0
54,7,55,7,15.3468 2.6898 0.966751 -0.28472,-295.826 5.86607 -0.463159 0.0995031,0
54,7,55,8,15.3468 2.72591 3.30159 -1.87579,-295.826 5.94482 -2.1216 1.22997,0
54,8,55,5,16.2067 2.74786 -6.80957 5.01392,-296.091 6.14811 2.41606 -1.89759,0
54,8,55,6,16.2067 2.63356 -3.95512 3.05364,-296.091 5.89238 1.71289 -1.3879,0
54,8,55,7,16.2067 2.56715 -1.27298 1.21778,-296.091 5.7438 0.710072 -0.685719,0
54,8,55,8,16.2067 2.55238 1.23023 -0.490782,-296.091 5.71074 -0.62143 0.229623,0
54,8,55,9,16.2067 2.59012 3.44202 -1.96043,-296.091 5.79519 -2.21423 1.28876,0
54,9,55,6,17.0666 2.61164 -6.5435 4.80406,-296.357 5.99756 2.22995 -1.7444,0
54,9,55,7,17.0666 2.49764 -3.6929 2.84734,-296.357 5.73576 1.5521 -1.25397,0
54,9,55,8,17.0666 2.43187 -1.01557 1.01566,-296.357 5.58471 0.563008 -0.563046,0
54,9,55,9,17.0666 2.41826 1.37058 -0.577005,-296.357 5.55345 -0.69401 0.276017,0
54,9,55,10,17.0666 2.45768 2.21636 -0.682332,-296.357 5.64397 -1.02869 0.0709605,0
54,10,55,7,17.9264 2.53488 -6.40147 4.6588,-296.623 5.82127 2.10257 -1.62422,0
54,10,55,8,17.9264 2.41858 -3.54979 2.70329,-296.623 5.5542 1.44866 -1.15246,0
54,10,55,9,17.9264 2.35196 -0.982449 0.982449,-296.623 5.40119 0.544618 -0.544618,1
54,10,55,10,17.9264 2.33924 0.106994 0.685594,-296.623 5.372 0.495549 -0.915572,0
55,0,56,0,13.2595 5.24611 -0.0545705 0.40693,-287.179 5.32277 0.278525 -0.650468,0
55,0,56,1,13.2595 5.36747 1.77292 -0.860693,-287.179 5.44591 -2.09132 1.00809,0
55,0,56,2,13.2595 5.55843 3.4007 -1.99819,-287.179 5.63966 -4.66582 2.8007,0
55,1,56,0,14.0394 4.96539 -1.63185 1.48505,-287.628 5.26538 1.86509 -1.73043,0
55,1,56,1,14.0394 5.01365 0.421402 0.0647769,-287.628 5.31656 -0.295042 -0.209618,0
55,1,56,2,14.0394 5.13623 2.25281 -1.20797,-287.628 5.44654 -2.67493 1.45214,0
55,2,56,0,14.8193 4.76144 -3.45363 2.7309,-288.077 5.27766 3.25612 -2.68452,0
55,2,56,1,14.8193 4.73462 -1.16172 1.14706,-288.077 5.24792 1.32426 -1.31107,0
55,2,56,2,14.8193 4.78422 0.893946 -0.276974,-288.077 5.3029 -0.835217 0.205285,0
55,3,56,0,15.5991 4.63309 -5.52251 4.14826,-288.526 5.36891 4.42992 -3.50037,0
55,3,56,1,15.5991 4.53256 -2.98934 2.39685,-288.526 5.25242 2.73597 -2.27807,0
55,3,56,2,15.5991 4.50712 -0.695911 0.810103,-288.526 5.22294 0.817062 -0.917823,0
55,3,56,3,15.5991 4.55804 1.36161 -0.617092,-288.526 5.28194 -1.34239 0.594491,0
55,4,56,0,16.379 4.57529 -7.8291 5.73277,-288.976 5.54466 5.37507 -4.17204,0
55,4,56,1,16.379 4.40617 -5.06393 3.81796,-288.976 5.33971 3.91735 -3.09751,0
55,4,56,2,16.379 4.30716 -2.52996 2.06424,-288.976 5.21972 2.24933 -1.89766,0
55,4,56,3,16.379 4.28313 -0.235864 0.475415,-288.976 5.19059 0.343115 -0.550454,0
55,4,56,4,16.379 4.33532 1.82297 -0.954368,-288.976 5.25384 -1.81704 0.95831,0
55,5,56,1,17.1589 4.35013 -7.37547 5.40566,-289.425 5.51525 4.85703 -3.76352,0
55,5,56,2,17.1589 4.18291 -4.6106 3.48926,-289.425 5.30323 3.43771 -2.72033,0
55,5,56,3,17.1589 4.08547 -2.07696 1.7343,-289.425 5.1797 1.79581 -1.54304,0
55,5,56,4,17.1589 4.06284 0.216984 0.144215,-289.425 5.15101 -0.0980349 -0.208654,0
55,5,56,5,17.1589 4.11627 2.27663 -1.28761,-289.425 5.21875 -2.25968 1.29711,0
55,6,56,2,17.9388 4.12873 -6.92712 5.08008,-289.874 5.4789 4.37093 -3.38,0
55,6,56,3,17.9388 3.9635 -4.16396 3.16339,-289.874 5.25964 2.99058 -2.36853,0
55,6,56,4,17.9388 3.86769 -1.63176 1.40825,-289.874 5.1325 1.37495 -1.21391,0
55,6,56,5,17.9388 3.84648 0.661225 -0.182298,-289.874 5.10436 -0.506904 0.10794,0
55,6,56,6,17.9388 3.9011 2.7212 -1.61566,-289.874 5.17684 -2.67091 1.61132,0
55,7,56,3,18.7186 3.91128 -6.48545 4.75722,-290.323 5.4358 3.91628 -3.02118,0
55,7,56,4,18.7186 3.74816 -3.72542 2.84156,-290.323 5.2091 2.57546 -2.04181,0
55,7,56,5,18.7186 3.65402 -1.19577 1.08727,-290.323 5.07828 0.986234 -0.909902,0
55,7,56,6,18.7186 3.63424 1.09547 -0.502947,-290.323 5.05079 -0.884069 0.399746,0
55,7,56,7,18.7186 3.69001 2.96142 -1.74342,-290.323 5.1283 -2.87229 1.72232,0
55,8,56,4,19.4985 3.69798 -6.05182 4.43827,-290.772 5.38612 3.49255 -2.6867,0
55,8,56,5,19.4985 3.53708 -3.29636 2.52493,-290.772 5.15177 2.19181 -1.73976,0
55,8,56,6,19.4985 3.44469 -0.77035 0.772559,-290.772 5.0172 0.629074 -0.630592,0
55,8,56,7,19.4985 3.42634 1.33256 -0.630759,-290.772 4.99047 -1.05855 0.495617,0
55,8,56,8,19.4985 3.4832 2.79806 -1.47188,-290.772 5.0733 -2.64354 1.40964,0
55,9,56,5,20.2784 3.60575 -5.86104 4.24107,-291.222 5.25178 3.25565 -2.45439,0
55,9,56,6,20.2784 3.44189 -3.10096 2.32609,-291.222 5.01313 1.98841 -1.53665,0
55,9,56,7,20.2784 3.34826 -0.755227 0.755227,-291.222 4.87675 0.615889 -0.615889,1
55,9,56,8,20.2784 3.33077 0.96737 -0.268645,-291.222 4.85128 -0.67617 0.113493,0
55,9,56,9,20.2784 3.39061 2.46656 -1.14643,-291.222 4.93844 -2.24347 1.00549,0
55,10,56,6,21.0583 4.88436 -8.41357 5.41636,-291.671 3.83159 5.6077 -3.52518,0
55,10,56,7,21.0583 4.65226 -5.70104 3.61716,-291.671 3.64952 4.41989 -2.74344,0
55,10,56,8,21.0583 4.52028 -3.64558 2.37492,-291.671 3.54599 3.37306 -2.18123,0
55,10,56,9,21.0583 4.49725 -1.86255 1.29616,-291.671 3.52792 2.08411 -1.46236,0
55,10,56,10,21.0583 4.5848 -0.378595 0.405891,-291.671 3.59661 0.575733 -0.610803,0
56,0,57,0,18.858 13.6321 3.7454 -3.47247,-282.228 8.42317 -4.87645 4.41783,0
56,0,57,1,18.858 13.8688 5.73217 -5.0454,-282.228 8.56943 -7.83107 6.60428,0
56,0,57,2,18.858 14.143 6.93369 -5.87062,-282.228 8.73888 -10.2873 8.26911,0
56,1,57,0,19.5392 13.0398 3.07053 -2.88658,-282.816 8.83062 -3.7216 3.44368,0
56,1,57,1,19.5392 13.2323 5.16256 -4.52058,-282.816 8.96099 -6.59878 5.56857,0
56,1,57,2,19.5392 13.4634 6.47754 -5.41607,-282.816 9.11746 -8.99523 7.18662,0
56,2,57,0,20.2205 12.4758 2.30757 -2.24083,-283.404 9.23173 -2.58932 2.49844,0
56,2,57,1,20.2205 12.624 4.50841 -3.93939,-283.404 9.34144 -5.37943 4.55691,0
56,2,57,2,20.2205 12.8115 5.93926 -4.90715,-283.404 9.48016 -7.7046 6.12143,0
56,3,57,0,20.9017 11.9398 1.4554 -1.53394,-283.992 9.63243 -1.49304 1.5896,0
56,3,57,1,20.9017 12.0444 3.76727 -3.29986,-283.992 9.71681 -4.18695 3.5772,0
56,3,57,2,20.9017 12.1884 5.31514 -4.3412,-283.992 9.83299 -6.42946 5.08161,0
56,4,57,0,21.5829 11.4309 0.514935 -0.765803,-284.581 10.0385 -0.445542 0.724206,0
56,4,57,1,21.5829 11.4931 2.93857 -2.60104,-284.581 10.093 -3.0349 2.63707,0
56,4,57,2,21.5829 11.5944 4.60322 -3.71647,-284.581 10.182 -5.18385 4.07511,0
56,5,57,0,22.2642 10.9471 -0.510757 0.062496,-285.169 10.4552 0.541439 -0.0913872,0
56,5,57,1,22.2642 10.9687 2.0238 -1.84312,-285.169 10.4759 -1.93609 1.74359,0
56,5,57,2,22.2642 11.0287 3.80343 -3.03224,-285.169 10.5332 -3.98133 3.10956,0
56,6,57,0,22.9454 10.4854 -1.61648 0.948615,-285.757 10.8876 1.45758 -0.851729,0
56,6,57,1,22.9454 10.4691 1.02651 -1.02746,-285.757 10.8706 -0.902191 0.90311,0
56,6,57,2,22.9454 10.4899 2.91769 -2.28894,-285.757 10.8922 -2.83467 2.19203,0
56,6,57,3,22.9454 10.5477 4.58985 -3.36836,-285.757 10.9522 -4.79508 3.47049,0
56,7,57,0,23.6267 10.5073 -3.72495 2.35399,-286.345 10.9103 3.15319 -1.98189,0
56,7,57,1,23.6267 10.4538 -0.972858 0.305949,-286.345 10.8547 0.911172 -0.306239,0
56,7,57,2,23.6267 10.4374 1.02626 -1.02626,-286.345 10.8377 -0.902213 0.902213,1
56,7,57,3,23.6267 10.4584 2.80634 -2.17674,-286.345 10.8595 -2.74537 2.1017,0
