 alpha_m, ax_racetraj_mps2, kappa_racetraj_radpm, psi_racetraj_rad, s_racetraj_m, vx_racetraj_mps, width_left_m, width_right_m, x_normvec_m, y_normvec_m, y_ref_m,delta_s,x_bound_l,x_bound_r,x_raceline,x_ref_m,y_bound_l,y_bound_r,y_raceline
0.110938,-1.88738,0.0488311,1.87555,273.681,8.04725,0.85182,1.20803,-0.31585,0.948809,88.4701,0.974601,22.0945,21.4439,21.7904,21.8255,87.6618,89.6162,88.5753
0.123959,-1.68468,0.0530071,1.91122,274.655,7.88137,0.808259,1.27514,-0.355809,0.934559,88.1448,0.967773,21.1999,20.4586,20.8682,20.9123,87.3894,89.3364,88.2606
0.128698,-0.760957,0.0600603,1.99083,275.623,7.60554,0.761486,1.27532,-0.398811,0.917033,87.7821,0.962096,20.3252,19.5129,19.9702,20.0215,87.0838,88.9516,87.9001
0.125089,-0.347025,0.0611262,2.03324,276.585,7.53518,0.783583,1.29176,-0.44453,0.895764,87.3793,0.958011,19.5033,18.5807,19.0994,19.155,86.6774,88.5365,87.4914
0.115618,-0.267055,0.0616582,2.11878,277.543,7.47712,0.734382,1.33502,-0.492495,0.870315,86.9338,0.956097,18.6762,17.657,18.2575,18.3145,86.2946,88.0957,87.0344
0.103796,-0.270616,0.0630903,2.16248,278.499,7.45207,0.865097,1.2099,-0.542071,0.840333,86.4426,0.957033,17.9708,16.846,17.4456,17.5018,85.7157,87.4593,86.5298
0.0915617,-0.27097,0.0635491,2.20682,279.456,7.42661,0.984976,1.09002,-0.592474,0.80559,85.9032,0.961489,17.3024,16.073,16.6646,16.7188,85.1097,86.7813,85.9769
0.080833,-0.26632,0.0642539,2.29626,280.418,7.37548,1.09954,0.975465,-0.642778,0.766052,85.3127,0.970166,16.674,15.3403,15.9153,15.9673,84.4704,86.06,85.3746
0.0731387,-0.0829854,0.0642903,2.34135,281.388,7.35016,1.15186,0.923139,-0.69203,0.721868,84.6684,0.983694,16.0461,14.6102,15.1984,15.249,83.8369,85.3348,84.7212
0.0697639,0.285099,0.0625771,2.38568,282.372,7.34225,1.13933,0.935668,-0.739105,0.673591,83.9677,1.00275,15.4078,13.8742,14.5142,14.5658,83.2002,84.5979,84.0147
0.0724404,1.41882,0.0607629,2.47235,283.375,7.43359,1.11417,0.960826,-0.783533,0.621349,83.2077,1.0273,14.7924,13.1665,13.8626,13.9194,82.5154,83.8047,83.2527
0.0819072,2.02183,0.0550797,2.51282,284.402,7.56602,1.01661,1.05839,-0.822449,0.568838,82.386,1.05228,14.1476,12.441,13.2442,13.3115,81.8077,82.9881,82.4326
0.0973502,2.94428,0.0387453,2.57851,285.454,7.96731,0.874784,1.13766,-0.85155,0.524273,81.5083,1.07144,13.4851,11.7714,12.6573,12.7402,81.0496,82.1047,81.5593
0.115912,3.23782,0.0336748,2.60381,286.526,8.22192,0.906517,1.16288,-0.871354,0.490655,80.5883,1.0828,12.9894,11.1863,12.0985,12.1995,80.1435,81.1589,80.6452
0.132764,3.81451,0.0254495,2.64497,287.608,8.77492,0.968497,1.1009,-0.884329,0.466864,79.6403,1.0849,12.5402,10.7102,11.5663,11.6837,79.1881,80.1542,79.7022
0.14234,3.73107,0.0219166,2.66154,288.693,9.07411,0.980985,1.08514,-0.891597,0.45283,78.6784,1.07723,12.0614,10.2192,11.0598,11.1867,78.2342,79.1698,78.7429
0.139303,0.33242,0.0148335,2.68739,289.771,9.62112,1.0436,1.05369,-0.893999,0.448068,77.717,1.05961,11.6356,9.76062,10.5781,10.7026,77.2494,78.1891,77.7794
0.120338,-1.69342,0.0058848,2.6947,290.83,9.64528,1.0266,1.00325,-0.890943,0.454115,76.7701,1.03393,11.1401,9.33162,10.1182,10.2255,76.3039,77.2257,76.8247
0.0866202,-5.13728,0.0009842,2.69702,291.864,9.25483,1.07745,0.954016,-0.885373,0.464882,75.8513,1.00864,10.7037,8.90514,9.67311,9.7498,75.3504,76.2948,75.8915
0.0433337,-5.44735,0.008443,2.70029,292.873,8.85776,1.14137,0.897323,-0.885128,0.465348,74.9599,0.988112,10.2898,8.48534,9.24123,9.27959,74.4287,75.3774,74.98
-0.0005059,-5.80603,0.0169611,2.71865,293.861,7.93412,1.20728,0.849494,-0.893335,0.449391,74.083,0.972241,9.90545,8.06806,8.82739,8.82694,73.5404,74.4647,74.0828
-0.0333775,-5.44968,0.0240759,2.73301,294.833,7.40419,1.2207,0.842694,-0.908879,0.417059,73.2073,0.96372,9.51372,7.63834,8.43458,8.40425,72.6982,73.5588,73.1934
-0.0474829,-4.10368,0.0506145,2.78272,295.797,6.36052,1.19067,0.878732,-0.929974,0.367627,72.3196,0.966383,9.1312,7.20671,8.06807,8.02391,71.8819,72.6427,72.3022
-0.0424264,-3.05857,0.0697496,2.82501,296.763,5.89162,1.10859,0.960808,-0.953551,0.301232,71.4065,0.983756,8.75542,6.78214,7.73878,7.69832,71.0726,71.6959,71.3937
-0.0272053,-2.51224,0.0864272,2.87979,297.747,5.51628,0.975867,1.09313,-0.975176,0.221432,70.4547,1.01449,8.39152,6.37388,7.4664,7.43987,70.2387,70.6968,70.4487
-0.0135211,-1.93947,0.123545,3.0243,298.761,4.88878,0.863521,1.0891,-0.992513,0.122142,69.4543,1.02411,8.1201,6.1821,7.27646,7.26304,69.3488,69.5873,69.4526
-0.0046351,-1.69537,0.155281,3.12132,299.786,4.60271,0.871233,1.13397,-0.999841,-0.0178113,68.4315,1.00434,8.0761,6.07122,7.20964,7.20501,68.447,68.4113,68.4316
0.0038218,-0.71809,0.243231,-2.88718,300.79,4.11829,0.846178,1.18625,-0.976185,-0.216941,67.435,0.98578,8.14296,6.15893,7.31321,7.31694,67.6186,67.1777,67.4342
0.0199009,-0.397798,0.290928,-2.6993,301.776,3.99438,0.882359,1.13024,-0.883072,-0.469238,66.5139,1.00307,8.42937,6.6521,7.63262,7.65019,66.9279,65.9835,66.5045
0.0485244,-0.365339,0.229446,-2.33683,302.779,3.85926,0.961634,1.11337,-0.721909,-0.691988,65.7149,1.02379,8.92982,7.43186,8.20058,8.23561,66.3803,64.9444,65.6813
0.0816762,-0.356395,0.223849,-2.17912,303.803,3.79242,0.91829,1.15812,-0.545557,-0.838074,65.0751,1.01064,9.51319,8.38039,8.96765,9.01221,65.8447,64.1046,65.0067
0.104092,-0.313931,0.237333,-2.01849,304.813,3.72606,0.896481,1.11345,-0.348627,-0.937261,64.6291,0.956749,10.2058,9.50513,9.85702,9.89331,65.4694,63.5855,64.5316
0.108129,-0.187495,0.290594,-1.64604,305.77,3.61599,0.894315,1.11089,-0.115027,-0.993362,64.4089,0.906491,10.8983,10.6676,10.783,10.7954,65.2973,63.3054,64.3015
0.099071,-0.10449,0.286902,-1.44319,306.676,3.57951,0.884865,1.12033,0.136704,-0.990612,64.4179,0.887522,11.5522,11.8263,11.6867,11.6731,65.2945,63.3081,64.3198
0.0846602,-0.0298453,0.280806,-1.24459,307.564,3.55902,0.886539,1.12086,0.373579,-0.927598,64.6406,0.89619,12.1753,12.9252,12.5381,12.5065,65.4629,63.6008,64.562
0.0634682,0.141113,0.255057,-0.8684,308.46,3.56352,0.907917,1.17714,0.575159,-0.818042,65.061,0.925051,12.7536,13.9529,13.3123,13.2758,65.8037,64.098,65.009
0.0266516,0.330087,0.236407,-0.695714,309.385,3.59114,0.908863,1.16614,0.73345,-0.679743,65.6632,0.967409,13.2951,14.817,13.9812,13.9617,66.281,64.8705,65.6451
-0.0310596,0.590592,0.208145,-0.541492,310.353,3.65491,0.88106,1.18834,0.849611,-0.527409,66.4314,1.01908,13.7958,15.554,14.518,14.5444,66.8961,65.8047,66.4478
-0.103475,2.21126,0.14959,-0.288383,311.372,3.94641,0.97582,1.00331,0.929948,-0.36769,67.3497,1.08133,14.097,15.9375,14.9082,15.0045,67.7085,66.9808,67.3877
-0.170197,3.75137,0.104063,-0.200529,312.453,4.32086,1.08051,0.924689,0.97454,-0.224214,68.4006,1.14715,14.272,16.2262,15.1592,15.325,68.6428,68.1932,68.4387
-0.21354,3.05952,0.032157,-0.107825,313.6,5.57717,1.14936,0.901129,0.991344,-0.131293,69.5471,1.1886,14.3867,16.4194,15.3144,15.5261,69.698,69.4288,69.5751
-0.223778,-2.81486,-0.0179047,-0.100396,314.789,6.1135,1.19301,0.845703,0.996083,-0.0884278,70.7382,1.18885,14.4652,16.4959,15.4306,15.6535,70.8437,70.6634,70.758
-0.192878,-2.92993,-0.034813,-0.118733,315.978,5.78223,1.2251,0.830634,0.996176,-0.087374,71.9227,1.14215,14.5335,16.5814,15.5618,15.7539,72.0297,71.8501,71.9395
-0.127733,-2.23693,-0.0967476,-0.204538,317.12,5.02554,1.25784,0.774981,0.991067,-0.133368,73.0492,1.04704,14.6272,16.6419,15.7472,15.8738,73.217,72.9459,73.0662
-0.0372909,-2.01245,-0.190002,-0.398508,318.167,4.36513,1.2169,0.818402,0.971069,-0.238801,74.0665,0.910245,14.878,16.8545,16.0235,16.0597,74.3571,73.8711,74.0754
0.0440684,-1.12517,-0.283439,-0.559923,319.077,4.02951,1.19502,0.894068,0.89634,-0.443367,74.9232,0.775055,15.2871,17.1597,16.3978,16.3583,75.4531,74.5268,74.9037
0.0638229,-0.505654,-0.294388,-0.766884,319.852,3.82907,1.10253,0.972475,0.701869,-0.712306,75.5699,0.748985,16.0404,17.4968,16.8591,16.8143,76.3552,74.8772,75.5244
-0.0163287,-0.346925,-0.254356,-0.968011,320.601,3.73549,1.13638,0.93302,0.421051,-0.907037,75.9942,0.83295,16.9566,17.8279,17.4282,17.4351,77.025,75.148,76.0091
-0.183128,-0.154815,-0.270583,-1.14993,321.434,3.6699,1.12107,0.892841,0.165764,-0.986166,76.221,0.933094,18.0055,18.3393,18.161,18.1913,77.3265,75.3405,76.4016
-0.363145,0.194374,-0.236877,-1.51101,322.367,3.64553,1.21314,0.792055,-0.0242861,-0.999705,76.2762,1.00388,19.0816,19.0329,19.061,19.0522,77.4889,75.4843,76.6392
-0.478373,0.54149,-0.20996,-1.66774,323.371,3.68266,1.39885,0.634874,-0.158463,-0.987365,76.186,1.04926,20.2083,19.8861,20.0625,19.9867,77.5671,75.5591,76.6583
-0.497432,0.890198,-0.171778,-1.79991,324.42,3.78418,1.4388,0.543522,-0.254819,-0.966989,75.9765,1.07227,21.3306,20.8255,21.0907,20.964,77.3678,75.4509,76.4575
-0.431983,2.94259,-0.102888,-1.99278,325.493,4.15936,1.55441,0.482691,-0.32657,-0.945173,75.6739,1.06844,22.4608,21.7956,22.0943,21.9532,77.1431,75.2177,76.0822
-0.319052,5.09648,-0.0578183,-2.102,326.561,5.18176,1.55985,0.530948,-0.384151,-0.92327,75.304,1.04971,23.5232,22.72,23.0466,22.924,76.7441,74.8138,75.5985
-0.194982,5.43516,-0.0439171,-2.1376,327.611,5.82972,1.33074,0.744264,-0.435484,-0.900197,74.8824,1.03329,24.4408,23.5372,23.9462,23.8613,76.0804,74.2125,75.058
-0.0804144,5.67186,-0.0307216,-2.18917,328.644,7.03184,1.12074,0.954259,-0.482297,-0.876008,74.4141,1.0209,25.3075,24.3067,24.8057,24.767,75.3959,73.5782,74.4846
0.0166511,5.5206,-0.0259244,-2.20897,329.665,7.57544,0.965553,1.10945,-0.523968,-0.851738,73.9031,1.01292,26.1495,25.0623,25.6348,25.6436,74.7255,72.9582,73.8889
0.0936851,5.58548,-0.0223139,-2.22588,330.678,8.06944,0.804823,1.27018,-0.56057,-0.828107,73.3537,1.00882,26.945,25.7818,26.4413,26.4938,74.0202,72.3019,73.2761
0.150271,5.56092,-0.0157521,-2.25237,331.687,8.99019,0.743282,1.33172,-0.59219,-0.805798,72.77,1.00778,27.7606,26.5318,27.2315,27.3204,73.3689,71.6969,72.6489
0.186836,5.5525,-0.0128786,-2.26239,332.694,9.41322,0.663164,1.41184,-0.619042,-0.785358,72.1562,1.00894,28.5366,27.2521,28.0104,28.126,72.677,71.0474,72.0095
0.204254,5.55569,-0.0078935,-2.2768,333.703,10.2079,0.668594,1.40641,-0.641382,-0.767222,71.5165,1.01144,29.3422,28.0113,28.7823,28.9133,72.0295,70.4375,71.3598
0.20385,5.50815,-0.0057971,-2.28159,334.715,10.5821,0.646151,1.42885,-0.659479,-0.751723,70.8551,1.01451,30.1111,28.7427,29.5505,29.685,71.3409,69.781,70.7019
0.187437,5.53902,-0.0024886,-2.28726,335.729,11.2891,0.69819,1.37681,-0.673589,-0.739106,70.1762,1.01746,30.9139,29.5162,30.3174,30.4436,70.6922,69.1586,70.0377
0.157366,5.47705,-0.0011934,-2.28855,336.747,11.6274,0.713996,1.361,-0.683929,-0.729549,69.4839,1.01967,31.6803,30.2611,31.0843,31.192,70.0048,68.491,69.3691
0.116549,5.53015,0.0006279,-2.28886,337.766,12.2709,0.795576,1.27942,-0.690667,-0.723173,68.7825,1.02069,32.4822,31.049,31.8522,31.9327,69.3578,67.8572,68.6982
0.0684196,5.46951,0.0013448,-2.28817,338.787,12.5824,0.829391,1.24561,-0.693921,-0.720051,68.0761,1.0202,33.244,31.8041,32.621,32.6685,68.6733,67.1792,68.0268
0.016697,5.50017,0.0023273,-2.28689,339.807,12.8831,0.919822,1.15518,-0.69371,-0.720255,67.3688,1.01808,34.04,32.6006,33.3903,33.4019,68.0313,66.5368,67.3568
-0.0351601,5.4971,0.004517,-2.282,340.825,13.4689,0.959046,1.09938,-0.690119,-0.723696,66.665,1.01486,34.7976,33.3771,34.1601,34.1358,67.3591,65.8694,66.6904
-0.0844857,5.51092,0.0030264,-2.27936,341.84,13.7516,1.0346,1.0404,-0.685067,-0.72848,65.9678,1.01178,35.5809,34.1594,34.93,34.8721,66.7214,65.2098,66.0293
-0.129613,5.52248,0.0014998,-2.2764,342.852,14.3028,1.05474,1.02026,-0.68026,-0.732971,65.2773,1.00902,36.3287,34.9172,35.6994,35.6113,66.0504,64.5294,65.3723
-0.169789,5.51742,0.0011351,-2.27548,343.861,14.5706,1.12149,0.950037,-0.675629,-0.737241,64.5931,1.00664,37.1108,35.7112,36.4678,36.3531,65.4199,63.8927,64.7183
-0.204767,5.54041,0.000497,-2.27435,344.868,15.0924,1.1307,0.944302,-0.671206,-0.741271,63.9149,1.00462,37.8566,36.4639,37.2351,37.0977,64.7531,63.2149,64.0667
-0.234425,5.51725,0.0001899,-2.27411,345.872,15.3472,1.16452,0.865359,-0.666992,-0.745065,63.2422,1.00295,38.6216,37.2677,38.0013,37.8449,64.1098,62.5974,63.4169
-0.258676,5.54864,-0.0003291,-2.27422,346.875,15.8432,1.18339,0.891606,-0.662998,-0.748621,62.5746,1.00163,39.3793,38.0036,38.7662,38.5947,63.4605,61.9071,62.7682
-0.277482,5.51351,-0.0005433,-2.27452,347.877,16.0865,1.17521,0.899788,-0.659231,-0.751941,61.9116,1.00065,40.1219,38.754,39.5301,39.3471,62.7953,61.235,62.1203
-0.290887,5.52499,-0.0006952,-2.27496,348.878,16.3246,1.20743,0.850467,-0.655698,-0.755023,61.2529,1.00001,40.8938,39.5444,40.2928,40.1021,62.1646,60.6108,61.4726
-0.299023,5.51754,-0.0008746,-2.27608,349.878,16.7923,1.19796,0.877045,-0.652406,-0.75787,60.5981,0.999674,41.641,40.2873,41.0546,40.8595,61.506,59.9334,60.8247
-0.302117,4.82597,-0.0009116,-2.2767,350.877,17.0207,1.18106,0.87941,-0.649361,-0.760481,59.9466,0.999646,42.3863,41.0483,41.8155,41.6193,60.8448,59.2779,60.1764
-0.300463,2.32208,-0.0008746,-2.27798,351.877,17.3757,1.20479,0.870215,-0.646567,-0.762857,59.2982,0.999905,43.1606,41.819,42.5759,42.3816,60.2173,58.6344,59.5274
-0.294431,-0.227798,-0.0007835,-2.27856,352.877,17.469,1.17529,0.899712,-0.64403,-0.765001,58.6524,1.00044,43.9031,42.5668,43.3358,43.1462,59.5515,57.9641,58.8776
-0.284479,-3.52531,-0.0005978,-2.2795,353.877,17.3838,1.16605,0.84697,-0.641752,-0.766912,58.0087,1.00123,44.6615,43.3696,44.0957,43.9132,58.903,57.3591,58.2269
-0.271087,-5.76874,-0.0005689,-2.27991,354.878,17.2413,1.16171,0.913291,-0.639739,-0.768592,57.3668,1.00226,45.4256,44.0981,44.8558,44.6824,58.2597,56.6648,57.5751
-0.254682,-6.32949,-0.0004271,-2.28026,355.881,17.0054,1.12348,0.951522,-0.637991,-0.770044,56.7262,1.00353,46.1706,44.8467,45.6163,45.4538,57.5913,55.9935,56.9223
-0.235828,-6.84004,0.0001093,-2.2805,356.884,16.4596,1.13673,0.935469,-0.636512,-0.771267,56.0865,1.00502,46.951,45.632,46.3775,46.2274,56.9633,55.365,56.2684
-0.215229,-6.83807,0.0001498,-2.28041,357.889,16.1661,1.09558,0.979422,-0.635302,-0.772264,55.4474,1.00672,47.6992,46.381,47.1399,47.0032,56.2934,54.691,55.6136
-0.193308,-6.78903,-0.0001047,-2.28035,358.896,15.5642,1.0867,0.948521,-0.634363,-0.773036,54.8083,1.00864,48.4704,47.1793,47.9037,47.781,55.6483,54.075,54.9577
-0.170233,-6.79661,-0.0002208,-2.28046,359.905,15.2558,1.06154,1.01346,-0.633693,-0.773585,54.1689,1.01077,49.2337,47.9188,48.6689,48.561,54.9901,53.3849,54.3006
-0.146181,-6.71463,-0.0003151,-2.28086,360.915,14.6209,1.0132,1.0618,-0.633294,-0.773912,53.5287,1.01311,49.9846,48.6705,49.4355,49.3429,54.3128,52.707,53.6418
-0.121413,-6.74306,-0.0002871,-2.28107,361.928,14.2958,1.02148,1.04874,-0.633163,-0.774019,52.8874,1.01566,50.7736,49.4628,50.2037,50.1268,53.678,52.0756,52.9813
-0.0963135,-6.64004,-4.96e-05,-2.28132,362.944,13.622,0.977226,1.09777,-0.633299,-0.773907,52.2445,1.01841,51.5316,50.2175,50.9737,50.9127,53.0007,51.3949,52.319
-0.0713807,-6.67799,0.000102,-2.28131,363.963,13.2764,0.959768,1.06396,-0.6337,-0.773579,51.5995,1.02136,52.3086,51.0262,51.7457,51.7004,52.342,50.7765,51.6548
-0.0471735,-6.63417,0.000232,-2.28119,364.984,12.9195,0.939103,1.1359,-0.634363,-0.773036,50.9522,1.02452,53.0857,51.7694,52.5199,52.49,51.6782,50.0741,50.9887
-0.0242142,-6.59766,0.0003083,-2.28078,366.008,12.183,0.893077,1.18192,-0.635286,-0.772277,50.302,1.02789,53.8488,52.5305,53.2968,53.2814,50.9917,49.3892,50.3207
-0.0028847,-6.56917,0.0002302,-2.28059,367.036,11.7978,0.901959,1.16934,-0.636455,-0.771314,49.6486,1.03148,54.6486,53.3303,54.0764,54.0745,50.3443,48.7467,49.6508
0.016561,-6.51335,0.000344,-2.28035,368.068,10.9954,0.860878,1.21412,-0.637907,-0.770114,48.9915,1.03529,55.4186,54.0949,54.8588,54.8694,49.6545,48.0565,48.9787
0.0335056,-6.50185,0.0017137,-2.27963,369.103,10.5726,0.864507,1.19265,-0.639485,-0.768803,48.3303,1.03929,56.2188,54.9033,55.6445,55.666,48.9949,47.4134,48.3045
0.0458078,-6.44053,0.0036787,-2.27546,370.142,9.67956,0.834674,1.24033,-0.641775,-0.766893,47.6646,1.04092,56.9998,55.6681,56.4347,56.4641,48.3047,46.7134,47.6295
0.0487541,-6.49493,0.0021277,-2.27343,371.183,9.20203,0.801246,1.27375,-0.649215,-0.760605,46.9931,1.03553,57.7803,56.4332,57.2285,57.2601,47.6026,46.0243,46.9561
0.0347463,-6.18243,-0.0071998,-2.27603,372.219,8.16725,0.839157,1.23584,-0.665029,-0.746817,46.3129,1.02396,58.5999,57.22,58.0188,58.0419,46.9396,45.3899,46.2869
-6.33e-05,-5.67267,-0.0147688,-2.28369,373.243,7.61897,0.850063,1.22494,-0.688983,-0.724778,45.6204,1.00802,59.3818,57.9521,58.7961,58.7961,46.2365,44.7326,45.6204
-0.0560036,-4.20409,-0.0382406,-2.31879,374.251,6.56571,0.953273,1.1169,-0.721187,-0.69274,44.9124,0.989862,60.197,58.704,59.5499,59.5095,45.5727,44.1387,44.9512
-0.129642,-3.10744,-0.057446,-2.35213,375.241,6.10106,1.05813,1.01687,-0.761391,-0.648293,44.1855,0.971473,60.9745,59.3946,60.2676,60.1688,44.8715,43.5263,44.2696
-0.210389,-2.59699,-0.0840683,-2.4015,376.212,5.73346,1.22634,0.848656,-0.808571,-0.588399,43.4364,0.954898,61.7525,60.0747,60.931,60.7609,44.158,42.9371,43.5602
-0.281848,-2.11621,-0.143609,-2.56039,377.167,5.10929,1.42225,0.652752,-0.860675,-0.509155,42.6618,0.940729,62.4964,60.7105,61.5149,61.2723,43.3859,42.3294,42.8053
-0.325632,-0.677916,-0.169298,-2.66983,378.108,4.81063,1.55432,0.524368,-0.909849,-0.41494,41.8583,0.933249,63.1063,61.215,61.9884,61.6921,42.5032,41.6407,41.9934
-0.322124,-0.154331,-0.170134,-2.91259,379.041,4.65906,1.31926,0.579878,-0.948916,-0.31553,41.0228,0.935931,63.2722,61.4701,62.326,62.0203,41.4391,40.8398,41.1244
-0.266333,0.562326,-0.156931,-3.02812,379.977,4.63582,1.27472,0.734168,-0.976335,-0.216264,40.1523,0.948717,63.5048,61.5434,62.5203,62.2602,40.4279,39.9935,40.2099
-0.164337,1.75874,-0.125768,-3.12695,380.926,4.71996,1.15337,0.934838,-0.992583,-0.121572,39.2437,0.970117,63.5601,61.4874,62.5784,62.4153,39.3839,39.13,39.2636
-0.0383109,4.0212,-0.0655643,3.02459,381.896,5.3559,0.96029,1.04491,-0.999389,-0.0349506,38.2939,1.00014,63.4485,61.4446,62.5271,62.4888,38.3275,38.2574,38.2952
0.0855277,5.31655,-0.0433071,2.98643,382.896,5.85792,0.887709,1.11749,-0.999128,0.0417476,37.2999,1.04041,63.3712,61.3678,62.3988,62.4843,37.2629,37.3466,37.3035
0.187376,5.3349,-0.0285405,2.96158,383.936,6.46206,0.811278,1.19392,-0.994205,0.107504,36.2587,1.08821,63.2116,61.218,62.2188,62.405,36.1715,36.387,36.2788
0.253369,0.908643,-0.0100591,2.93633,385.025,7.52072,0.812319,1.2044,-0.986144,0.165888,35.1699,1.12044,63.0553,61.0665,62.0044,62.2542,35.0352,35.3697,35.212
0.269226,-4.2078,-0.0067988,2.9259,386.145,7.50402,0.813373,1.23153,-0.974573,0.224071,34.0559,1.12896,62.8256,60.8327,61.7705,62.0329,33.8736,34.3318,34.1162
0.224602,-5.28575,-0.0100271,2.92003,387.274,7.10067,0.763757,1.22358,-0.957938,0.286976,32.9496,1.11741,62.4728,60.569,61.526,61.7412,32.7304,33.3007,33.0141
0.118762,-5.44321,-0.0311485,2.89298,388.391,5.95566,0.86254,1.21733,-0.933467,0.358663,31.8842,1.08984,62.1842,60.2427,61.2682,61.379,31.5749,32.3208,31.9268
-0.0396757,-4.18959,-0.0462006,2.86596,389.481,5.27727,0.917599,1.12077,-0.895987,0.44408,30.8929,1.05231,61.7688,59.9424,60.9822,60.9466,30.4854,31.3906,30.8753
-0.232537,-2.7082,-0.152938,2.74074,390.534,4.16746,1.11845,0.969399,-0.83614,0.548515,30.0087,1.00687,61.3791,59.6334,60.6384,60.444,29.3953,30.5405,29.8812
-0.399965,-2.03628,-0.260995,2.59693,391.54,3.68461,1.24996,0.803917,-0.736722,0.676196,29.2649,0.953754,60.792,59.2789,60.1658,59.8711,28.4197,29.8085,28.9944
-0.46477,-0.302732,-0.429817,2.09561,392.494,2.98948,1.36843,0.706572,-0.577343,0.816502,28.6962,0.890174,60.0231,58.8251,59.5014,59.233,27.5789,29.2731,28.3167
-0.41539,-0.464569,-0.403654,1.80805,393.384,2.91774,1.51088,0.515533,-0.31434,0.949311,28.3476,0.836358,59.0387,58.4017,58.6943,58.5638,26.9133,28.837,27.9533
-0.364123,-0.530906,-0.489504,1.49294,394.221,2.80407,1.45413,0.485877,0.121307,0.992615,28.2681,0.833731,57.7321,57.9675,57.8643,57.9085,26.8247,28.7504,27.9067
-0.371465,-1.74846,-0.595573,1.11748,395.054,2.66825,1.4472,0.643092,0.586781,0.809746,28.5065,0.913518,56.4633,57.6898,57.0945,57.3124,27.3346,29.0272,28.2057
-0.378111,-0.0475125,-0.285838,0.488405,395.968,1.65789,1.26929,0.800106,0.843252,0.537518,29.0833,1.00188,55.7357,57.4808,56.4872,56.8061,28.4011,29.5134,28.8801
-0.316654,1.224,-0.172012,0.328981,396.97,1.63771,1.16665,0.886597,0.914386,0.404844,29.9207,1.09997,55.3018,57.1793,56.079,56.3686,29.4484,30.2796,29.7925
-0.176743,2.37474,-0.0178697,0.21084,398.07,2.63246,1.10467,0.942987,0.936103,0.351726,30.9189,1.14744,54.934,56.8508,55.8026,55.9681,30.5303,31.2505,30.8567
-0.0142209,3.27815,0.0255573,0.213697,399.217,3.20225,1.06576,0.966701,0.938382,0.3456,31.9834,1.15228,54.5746,56.4818,55.5613,55.5747,31.615,32.3175,31.9785
0.120353,3.13081,0.0354137,0.264276,400.369,4.53522,1.02031,1.07617,0.932133,0.362117,33.0533,1.12509,54.2211,56.1753,55.2843,55.1722,32.6838,33.443,33.0969
0.233264,-3.25603,0.0818114,0.344295,401.495,5.06141,0.948074,1.08326,0.915598,0.402095,34.0813,1.06827,53.8819,55.7418,54.9636,54.75,33.7001,34.5169,34.1751
0.32129,-2.66535,0.116208,0.412438,402.563,4.58907,0.811078,1.27487,0.881369,0.472428,35.0202,0.990727,53.5828,55.4213,54.5808,54.2976,34.637,35.6225,35.172
0.377425,-2.26739,0.285278,0.671575,403.554,3.69183,0.606147,1.38231,0.812048,0.583591,35.8227,0.911689,53.3122,54.927,54.1109,53.8045,35.4689,36.6294,36.0429
0.387082,-0.687467,0.425576,0.923688,404.465,3.23347,0.462918,1.59633,0.664656,0.747149,36.4416,0.852523,52.9523,54.321,53.5172,53.2599,36.0957,37.6343,36.7308
0.340242,-0.386076,0.522506,1.24919,405.318,3.08106,0.544315,1.39683,0.368241,0.92973,36.8296,0.812095,52.4531,53.1679,52.7788,52.6535,36.3235,38.1282,37.1459
0.281727,-0.217466,0.419513,1.58635,406.13,2.99206,0.643938,1.24467,-0.0055318,0.999985,36.9513,0.825876,51.9814,51.971,51.9763,51.9779,36.3074,38.196,37.233
0.236284,-0.106597,0.310795,1.83945,406.956,2.94075,0.784981,1.271,-0.291472,0.956579,36.8287,0.891688,51.4702,50.871,51.1726,51.2414,36.0778,38.0445,37.0547
0.18441,1.01974,0.161983,2.16234,407.847,2.98521,0.979098,1.0959,-0.460972,0.887414,36.5009,0.976954,50.9088,49.9523,50.3725,50.4575,35.632,37.4734,36.6645
0.104562,4.90478,0.0892048,2.24929,408.824,3.21544,1.10323,0.971768,-0.561368,0.827566,36.0072,1.05215,50.2585,49.0936,49.5805,49.6392,35.0942,36.8114,36.0938
0.0217633,5.27296,0.0223041,2.3162,409.877,4.99262,1.20324,0.871763,-0.621406,0.783489,35.3869,1.10545,49.5474,48.258,48.7862,48.7997,34.4442,36.0699,35.4039
-0.0381796,4.95322,0.0165739,2.32978,410.982,5.68403,1.19227,0.882733,-0.657267,0.753657,34.6791,1.13089,48.736,47.3722,47.9775,47.9524,33.7805,35.3444,34.6503
-0.0777385,5.00537,0.0004061,2.34083,412.113,6.81093,1.19849,0.876512,-0.676368,0.736564,33.9231,1.12613,47.921,46.5175,47.1629,47.1103,33.0403,34.5687,33.8658
-0.100518,5.05279,-0.0021104,2.34024,413.239,7.30727,1.12972,0.945275,-0.685241,0.728316,33.1553,1.11083,47.0595,45.6376,46.3543,46.2854,32.3325,33.8438,33.0821
-0.110022,5.09674,-0.0058891,2.33453,414.35,8.22831,1.10562,0.969378,-0.689122,0.724646,32.3912,1.0947,46.2403,44.8104,45.5542,45.4784,31.59,33.0937,32.3115
