 alpha_m, ax_racetraj_mps2, kappa_racetraj_radpm, psi_racetraj_rad, s_racetraj_m, vx_racetraj_mps, width_left_m, width_right_m, x_normvec_m, y_normvec_m, y_ref_m,delta_s,x_bound_l,x_bound_r,x_raceline,x_ref_m,y_bound_l,y_bound_r,y_raceline
-0.0530327,-12.1468,0.0007615,-2.19544,845.345,35.5541,11.1532,2.05807,-0.564453,-0.825465,279.463,3.0021,-359.513,-366.97,-365.779,-365.808,288.67,277.764,279.507
0.0234931,-11.8082,0.0011132,-2.19357,848.347,34.8646,11.2071,2.04884,-0.561469,-0.827498,277.774,3.00037,-357.035,-364.478,-363.341,-363.328,287.048,276.079,277.755
0.0964275,-11.1383,0.0017704,-2.18779,851.348,33.501,11.252,2.04058,-0.560071,-0.828445,276.093,2.99703,-354.542,-361.987,-360.898,-360.844,285.414,274.402,276.013
0.1553,-11.0099,0.0021913,-2.18383,854.345,32.8298,11.2831,2.02215,-0.560389,-0.82823,274.414,2.99242,-352.039,-359.495,-358.449,-358.362,283.759,272.74,274.286
0.189827,-11.0991,0.0024179,-2.17429,857.337,31.4609,11.3103,1.98886,-0.561867,-0.827227,272.735,2.98862,-349.53,-357.002,-355.991,-355.885,282.091,271.09,272.578
0.2,-11.8924,0.0016974,-2.17018,860.326,30.7477,11.3269,1.95149,-0.562192,-0.827007,271.055,2.9873,-347.045,-354.51,-353.525,-353.413,280.422,269.441,270.889
0.2,-12.0727,0.0012965,-2.16472,863.313,29.1324,11.3038,1.92538,-0.560049,-0.828459,269.378,2.9881,-344.611,-352.019,-351.053,-350.941,278.743,267.783,269.213
0.19917,-11.6934,0.0017831,-2.16164,866.301,28.2921,11.2521,1.91388,-0.555625,-0.831433,267.712,2.99117,-342.211,-349.526,-348.573,-348.462,277.067,266.12,267.546
0.2,-10.4491,0.0031473,-2.15201,869.292,26.6206,11.1609,1.90572,-0.548856,-0.835917,266.06,2.99665,-339.845,-347.016,-346.08,-345.971,275.39,264.467,265.893
0.2,-9.24864,0.0045748,-2.14429,872.289,25.8242,11.0368,1.92809,-0.539743,-0.84183,264.43,3.00474,-337.502,-344.5,-343.567,-343.459,273.721,262.806,264.261
0.186487,-7.37321,0.0094658,-2.11705,875.294,24.4665,10.8883,1.98307,-0.528274,-0.849074,262.826,3.01442,-335.169,-341.969,-341.02,-340.921,272.071,261.142,262.667
0.139904,-6.9835,0.010765,-2.09684,878.308,23.8566,10.6999,2.07943,-0.51089,-0.859646,261.259,3.01797,-332.884,-339.413,-338.422,-338.35,270.457,259.472,261.139
0.0677343,-6.41085,0.0133113,-2.04869,881.326,22.6858,10.4402,2.25957,-0.483713,-0.875226,259.758,3.0143,-330.687,-336.83,-335.77,-335.737,268.895,257.78,259.698
-0.013715,-6.20081,0.0144967,-2.02091,884.34,22.1138,10.0805,2.56649,-0.446108,-0.894979,258.355,3.00725,-328.575,-334.217,-333.066,-333.072,267.377,256.058,258.367
-0.086915,-5.79011,0.0169587,-1.95807,887.348,20.9787,9.60506,3.0238,-0.39735,-0.917667,257.083,3.00296,-326.529,-331.547,-330.311,-330.345,265.897,254.308,257.162
-0.135111,-5.44031,0.0184906,-1.92263,890.351,20.4196,9.01012,3.65617,-0.336858,-0.941556,255.975,3.00964,-324.512,-328.779,-327.502,-327.547,264.458,252.532,256.102
-0.14678,-4.07139,0.0225276,-1.84104,893.36,19.3655,8.28665,4.48591,-0.2645,-0.964386,255.064,3.02886,-322.476,-325.854,-324.629,-324.668,263.055,250.738,255.205
-0.126383,-2.5249,0.0296367,-1.73611,896.389,18.5943,7.42479,5.51361,-0.183857,-0.982953,254.381,3.03443,-320.341,-322.72,-321.683,-321.706,261.679,248.961,254.505
-0.10572,-2.10779,0.0326977,-1.67392,899.423,18.3209,6.45053,6.68646,-0.0969042,-0.995294,253.952,3.02017,-318.068,-319.341,-318.683,-318.693,260.372,247.297,254.057
-0.106683,-1.34601,0.0368199,-1.53455,902.444,17.9004,5.42346,7.8677,-0.0018113,-0.999998,253.8,2.99069,-315.658,-315.682,-315.668,-315.668,259.223,245.932,253.906
-0.131842,-0.93094,0.0385785,-1.4594,905.434,17.7495,4.39891,8.89981,0.102972,-0.994684,253.949,2.95377,-313.123,-311.754,-312.684,-312.67,258.324,245.096,254.08
-0.169199,-0.383251,0.0418833,-1.298,908.388,17.5816,3.52638,9.66973,0.217766,-0.976001,254.423,2.92065,-310.507,-307.633,-309.776,-309.739,257.864,244.985,254.588
-0.2,-0.0841145,0.0426449,-1.21361,911.309,17.538,2.7951,10.2681,0.342566,-0.939494,255.245,2.90822,-307.871,-303.396,-306.982,-306.913,257.871,245.598,255.433
-0.2,-0.0044991,0.0436652,-1.1273,914.217,17.5284,2.21686,10.6934,0.467467,-0.88401,256.436,2.91854,-305.269,-299.234,-304.326,-304.233,258.396,246.983,256.613
-0.179437,0,0.0439415,-0.951724,917.136,17.5279,1.84688,10.9771,0.57902,-0.815313,257.981,2.93479,-302.799,-295.373,-301.833,-301.729,259.486,249.031,258.127
-0.161611,0.202923,0.043281,-0.864679,920.07,17.5279,1.71675,11.1423,0.675465,-0.737392,259.838,2.94722,-300.592,-291.906,-299.542,-299.432,261.104,251.622,259.957
-0.158299,0.379311,0.0424102,-0.693511,923.018,17.5891,1.80165,11.1657,0.758864,-0.651249,261.968,2.95119,-298.738,-288.898,-297.491,-297.371,263.142,254.697,262.072
-0.17377,0.455127,0.0419595,-0.609289,925.969,17.6321,2.07186,11.0196,0.830271,-0.557359,264.332,2.94487,-297.294,-286.425,-295.718,-295.574,265.486,258.19,264.429
-0.2,1.60743,0.0375884,-0.448492,928.914,17.7873,2.52087,10.7419,0.89079,-0.454415,266.888,2.93243,-296.316,-284.502,-294.248,-294.07,268.033,262.006,266.978
-0.2,2.99607,0.0325386,-0.378358,931.846,17.967,3.04506,10.39,0.938721,-0.344676,269.596,2.93993,-295.747,-283.135,-293.076,-292.888,270.645,266.015,269.665
-0.139182,4.05846,0.0270516,-0.259972,934.786,18.6821,3.44067,9.98703,0.969774,-0.244003,272.423,2.97708,-295.36,-282.338,-292.158,-292.023,273.262,269.986,272.457
-0.0446904,4.73247,0.0240047,-0.208976,937.763,19.1113,3.63457,9.60641,0.986382,-0.164468,275.344,3.01962,-295.004,-281.943,-291.463,-291.419,275.941,273.764,275.351
0.0523944,4.9,0.0172152,-0.126143,940.783,20.0954,3.6529,9.40601,0.994359,-0.106067,278.334,3.0521,-294.649,-281.663,-290.964,-291.016,278.722,277.336,278.329
0.12941,4.9,0.0131166,-0.095878,943.835,20.577,3.55477,9.38513,0.997632,-0.0687806,281.37,3.06653,-294.302,-281.392,-290.626,-290.755,281.615,280.725,281.362
0.17809,4.9,0.0041656,-0.0612413,946.901,21.5077,3.38293,9.49219,0.998659,-0.0517698,284.429,3.05971,-293.954,-281.096,-290.398,-290.576,284.604,283.937,284.419
0.2,4.9,-6.84e-05,-0.0571345,949.961,21.9583,3.18976,9.65358,0.998504,-0.0546817,287.485,3.0356,-293.603,-280.779,-290.218,-290.418,287.659,286.957,287.474
0.2,4.9,-0.0082524,-0.0741254,952.997,22.8329,3.01216,9.78036,0.997331,-0.0730103,290.518,3.0076,-293.231,-280.472,-290.027,-290.227,290.738,289.804,290.503
0.195728,4.57891,-0.0111962,-0.093552,956.004,23.2578,2.9075,9.85341,0.994745,-0.102384,293.52,2.97985,-292.858,-280.164,-289.771,-289.965,293.818,292.511,293.5
0.194728,-3.41092,-0.0165474,-0.149183,958.984,23.2606,2.91908,9.83215,0.989723,-0.143,296.485,2.95575,-292.491,-279.87,-289.409,-289.602,296.903,295.079,296.458
0.196804,-2.25441,-0.0191291,-0.184843,961.94,22.9656,3.06894,9.67433,0.980846,-0.194785,299.409,2.94004,-292.114,-279.614,-288.91,-289.103,300.007,297.525,299.371
0.2,-0.752186,-0.0239065,-0.271383,964.88,22.661,3.38521,9.36608,0.966364,-0.257178,302.285,2.93873,-291.71,-279.388,-288.245,-288.439,303.156,299.877,302.234
0.2,-0.337338,-0.0249706,-0.320268,967.819,22.5945,3.9022,8.89598,0.944391,-0.328824,305.109,2.95552,-291.26,-279.174,-287.386,-287.575,306.393,302.184,305.044
0.188836,0,-0.0265106,-0.423554,970.774,22.5645,4.64876,8.23479,0.915551,-0.402203,307.873,2.97486,-290.744,-278.949,-286.315,-286.488,309.743,304.561,307.798
0.177799,0,-0.0265145,-0.476521,973.749,22.5645,5.59485,7.36199,0.881855,-0.47152,310.561,2.98965,-290.115,-278.689,-285.025,-285.181,313.199,307.089,310.477
0.174016,0.0998535,-0.0263083,-0.582195,976.739,22.5688,6.67033,6.3098,0.843439,-0.537225,313.152,2.99923,-289.292,-278.344,-283.519,-283.666,316.736,309.763,313.059
0.1789,0.193491,-0.026104,-0.634548,979.738,22.5776,7.83596,5.17588,0.800233,-0.599689,315.629,3.00372,-288.223,-277.811,-281.809,-281.952,320.329,312.526,315.522
0.189769,0.428013,-0.0255448,-0.737941,982.742,22.6214,8.93314,4.08747,0.752059,-0.659096,317.973,3.00386,-286.771,-276.978,-279.91,-280.052,323.861,315.279,317.848
0.2,0.673809,-0.0249809,-0.788414,985.745,22.6592,9.89553,3.11342,0.698357,-0.71575,320.164,3.00198,-284.887,-275.802,-277.837,-277.976,327.247,317.936,320.021
0.2,0.574653,-0.0249201,-0.888055,988.747,22.7743,10.591,2.34412,0.64027,-0.76815,322.184,3.00191,-282.517,-274.235,-275.608,-275.736,330.32,320.384,322.031
0.193656,0.626051,-0.0247116,-0.937642,991.749,22.8247,10.9586,1.90812,0.580759,-0.814075,324.026,3.00225,-279.712,-272.239,-273.235,-273.347,332.947,322.473,323.869
0.188743,0.979098,-0.023774,-1.03466,994.752,22.9492,11.0132,1.83266,0.520989,-0.853563,325.688,3.00019,-276.569,-269.876,-270.733,-270.831,335.088,324.123,325.527
0.188472,1.15146,-0.0232738,-1.08166,997.752,23.0343,10.8386,2.05794,0.461046,-0.887376,327.167,2.99382,-273.204,-267.258,-268.12,-268.207,336.785,325.341,327
0.193316,1.59926,-0.022014,-1.1724,1000.75,23.2508,10.3568,2.59439,0.401046,-0.916058,328.463,2.98169,-269.648,-264.454,-265.417,-265.495,337.951,326.087,328.286
0.2,1.98543,-0.0210507,-1.21541,1003.73,23.3879,9.56107,3.42899,0.340723,-0.940164,329.574,2.96427,-265.972,-261.546,-262.646,-262.715,338.563,326.35,329.386
0.2,2.7982,-0.018961,-1.2955,1006.69,23.7573,8.58596,4.40387,0.28083,-0.959758,330.499,2.95233,-262.297,-258.649,-259.829,-259.886,338.739,326.272,330.307
0.187479,3.26347,-0.0177842,-1.33223,1009.64,23.9916,7.57915,5.39788,0.22354,-0.974695,331.246,2.9507,-258.712,-255.811,-256.976,-257.018,338.633,325.984,331.063
0.160365,4.00945,-0.0157317,-1.39903,1012.59,24.5617,6.61989,6.32365,0.170054,-0.985435,331.827,2.95686,-255.241,-253.04,-254.088,-254.116,338.351,325.596,331.669
0.119179,4.26897,-0.0149055,-1.42965,1015.55,24.8858,5.75071,7.12704,0.120799,-0.992677,332.257,2.96825,-251.878,-250.323,-251.169,-251.184,337.966,325.182,332.139
0.0675755,4.70668,-0.0134392,-1.48625,1018.52,25.5794,5.00461,7.8118,0.076136,-0.997097,332.548,2.9824,-248.607,-247.631,-248.221,-248.226,337.538,324.759,332.481
0.0108217,4.80277,-0.0127361,-1.51242,1021.5,25.9445,4.39373,8.41608,0.0362074,-0.999344,332.715,2.99718,-245.407,-244.943,-245.247,-245.248,337.106,324.304,332.704
-0.0455482,4.76636,-0.01124,-1.56037,1024.5,26.6728,3.89885,8.95833,0.0010393,-1,332.769,3.01085,-242.256,-242.243,-242.252,-242.252,336.668,323.811,332.815
-0.0966807,4.74862,-0.0104497,-1.58204,1027.51,27.0276,3.48037,9.42461,-0.0294299,-0.999567,332.725,3.02206,-239.142,-239.522,-239.242,-239.244,336.204,323.305,332.822
-0.138991,4.71401,-0.0086967,-1.62036,1030.53,27.7197,3.12275,9.80676,-0.0553125,-0.998469,332.596,3.02977,-236.056,-236.771,-236.221,-236.228,335.714,322.805,332.735
-0.170437,4.69712,-0.0077682,-1.63681,1033.56,28.0575,2.83294,10.0955,-0.0767271,-0.997052,332.395,3.03319,-232.992,-233.984,-233.196,-233.209,335.22,322.33,332.565
-0.190511,4.66411,-0.0057717,-1.66387,1036.6,28.7178,2.59405,10.3165,-0.093833,-0.995588,332.136,3.03171,-229.947,-231.158,-230.172,-230.19,334.719,321.865,332.326
-0.2,4.64797,-0.004802,-1.67444,1039.63,29.0405,2.39142,10.4931,-0.1066,-0.994302,331.831,3.02505,-226.921,-228.295,-227.155,-227.176,334.209,321.398,332.03
-0.2,4.61638,-0.0029552,-1.68969,1042.65,29.6723,2.22659,10.6249,-0.11566,-0.993289,331.495,3.01589,-223.914,-225.401,-224.149,-224.172,333.706,320.941,331.693
-0.195117,4.60092,-0.0024748,-1.69511,1045.67,29.9816,2.11096,10.7305,-0.123294,-0.99237,331.134,3.00786,-220.919,-222.502,-221.155,-221.179,333.229,320.486,331.328
-0.190776,4.57061,-0.0022607,-1.70443,1048.68,30.5879,2.02105,10.8199,-0.130752,-0.991415,330.752,3.00102,-217.933,-219.612,-218.172,-218.197,332.756,320.025,330.942
-0.187868,4.55575,-0.0021771,-1.70887,1051.68,30.8851,1.95625,10.9064,-0.137832,-0.990456,330.35,2.9954,-214.955,-216.728,-215.199,-215.225,332.287,319.547,330.536
-0.186458,4.52659,-0.0020374,-1.71728,1054.67,31.4682,1.89907,10.9665,-0.144577,-0.989494,329.927,2.99095,-211.986,-213.846,-212.234,-212.261,331.806,319.075,330.111
-0.186482,4.51228,-0.0019723,-1.72129,1057.66,31.7544,1.86684,11.0052,-0.150964,-0.988539,329.485,2.98765,-209.022,-210.965,-209.275,-209.304,331.33,318.606,329.669
-0.187758,4.5,-0.0018541,-1.72893,1060.65,32.3167,1.86854,11.0217,-0.15699,-0.9876,329.025,2.98549,-206.059,-208.083,-206.323,-206.353,330.87,318.14,329.21
-0.190005,4.5,-0.0017993,-1.73258,1063.64,32.5938,1.89019,11.0109,-0.162646,-0.986684,328.548,2.98443,-203.099,-205.198,-203.376,-203.407,330.413,317.684,328.735
-0.192851,4.5,-0.0016983,-1.73957,1066.62,33.141,1.92289,10.9754,-0.167926,-0.9858,328.055,2.98446,-200.141,-202.307,-200.432,-200.464,329.95,317.235,328.245
-0.195846,4.5,-0.0016503,-1.74292,1069.6,33.4113,1.94604,10.9311,-0.172828,-0.984952,327.546,2.98555,-197.188,-199.414,-197.491,-197.525,329.463,316.78,327.739
-0.198475,4.5,-0.0015858,-1.74935,1072.59,33.9454,1.94802,10.8702,-0.177342,-0.984149,327.024,2.9877,-194.241,-196.514,-194.551,-194.586,328.941,316.326,327.219
-0.2,4.5,-0.0016087,-1.75254,1075.58,34.2093,1.96977,10.7926,-0.181482,-0.983394,326.488,2.99086,-191.29,-193.606,-191.611,-191.648,328.425,315.874,326.684
-0.198313,4.5,-0.0022202,-1.76018,1078.57,34.7311,2.04116,10.7002,-0.18518,-0.982705,325.939,2.99504,-188.33,-190.69,-188.671,-188.708,327.945,315.424,326.134
-0.18868,4.5,-0.0024122,-1.76481,1081.56,34.9891,2.12221,10.5945,-0.188889,-0.981998,325.379,2.99918,-185.366,-187.768,-185.731,-185.767,327.463,314.976,325.565
-0.16974,4.5,-0.0026004,-1.77484,1084.56,35.4995,2.20711,10.4733,-0.193401,-0.98112,324.807,3.00246,-182.397,-184.849,-182.791,-182.824,326.972,314.531,324.973
-0.142967,4.5,-0.0027081,-1.78015,1087.57,35.7519,2.30057,10.3324,-0.198904,-0.980019,324.218,3.00483,-179.423,-181.936,-179.852,-179.88,326.473,314.092,324.358
-0.109897,4.46856,-0.0029088,-1.79138,1090.57,36.2515,2.41219,10.1745,-0.205352,-0.978688,323.611,3.00635,-176.443,-179.028,-176.916,-176.939,325.972,313.653,323.719
-0.0720981,4.43787,-0.0030089,-1.79729,1093.58,36.497,2.56405,10.0027,-0.212756,-0.977105,322.983,3.00705,-173.454,-176.128,-173.984,-174,325.488,313.209,323.053
-0.031181,4.37772,-0.0032033,-1.80971,1096.58,36.9782,2.74731,9.81368,-0.221111,-0.975249,322.331,3.00702,-170.457,-173.235,-171.058,-171.065,325.01,312.76,322.361
0.0111919,4.34824,-0.0032984,-1.81621,1099.59,37.2141,2.95601,9.6023,-0.230418,-0.973092,321.653,3.00634,-167.455,-170.348,-168.138,-168.136,324.529,312.309,321.642
0.0533009,4.29041,-0.0034823,-1.82976,1102.6,37.6767,3.19729,9.36195,-0.240676,-0.970606,320.945,3.00512,-164.444,-167.467,-165.227,-165.214,324.048,311.858,320.893
0.0933661,4.26205,-0.0035721,-1.83681,1105.6,37.9036,3.46858,9.08724,-0.251879,-0.967759,320.205,3.00349,-161.427,-164.59,-162.324,-162.301,323.561,311.41,320.114
0.129549,4.20638,-0.0037451,-1.85143,1108.61,38.349,3.77549,8.7737,-0.264029,-0.964515,319.43,3.00159,-158.401,-161.714,-159.432,-159.398,323.071,310.967,319.305
0.15996,4.17906,-0.0038351,-1.85901,1111.61,38.5676,4.12807,8.42055,-0.277108,-0.960839,318.617,2.9996,-155.362,-158.84,-156.551,-156.506,322.584,310.527,318.464
0.182664,4.12539,-0.0039991,-1.87462,1114.61,38.9969,4.53452,8.02548,-0.291147,-0.956678,317.765,2.99774,-152.308,-155.965,-153.681,-153.628,322.103,310.087,317.59
0.19575,4.09903,-0.0041673,-1.88278,1117.6,39.2077,5.00566,7.58726,-0.305965,-0.952043,316.869,2.99636,-149.233,-153.086,-150.824,-150.764,321.635,309.646,316.683
0.2,4.04724,-0.004825,-1.90075,1120.6,39.6221,5.52583,7.10223,-0.320867,-0.947124,315.929,2.99543,-146.143,-150.195,-147.98,-147.916,321.162,309.202,315.739
0.2,4.02178,-0.0050503,-1.91062,1123.6,39.8257,6.08243,6.57886,-0.33547,-0.942051,314.945,2.99478,-143.043,-147.29,-145.15,-145.083,320.675,308.747,314.756
0.199162,3.97174,-0.0050884,-1.93099,1126.59,40.2261,6.66814,6.01283,-0.34983,-0.936813,313.917,2.99434,-139.934,-144.371,-142.337,-142.267,320.164,308.285,313.731
0.198479,3.94713,-0.0050392,-1.94111,1129.59,40.423,7.29478,5.39572,-0.363931,-0.931426,312.848,2.99409,-136.812,-141.431,-139.539,-139.467,319.642,307.822,312.663
0.197969,3.89873,-0.0049468,-1.96107,1132.58,40.8102,7.97404,4.7369,-0.377779,-0.925896,311.736,2.99399,-133.671,-138.473,-136.759,-136.684,319.119,307.35,311.553
0.19756,3.87491,-0.0049025,-1.97091,1135.57,41.0007,8.72194,4.05534,-0.391373,-0.920232,310.584,2.99403,-130.504,-135.505,-133.995,-133.918,318.61,306.852,310.402
0.197209,3.82805,-0.0048177,-1.99033,1138.57,41.3756,9.49716,3.35054,-0.404714,-0.914443,309.391,2.99418,-127.325,-132.524,-131.248,-131.168,318.075,306.327,309.21
0.196893,3.80499,-0.0047768,-1.99992,1141.56,41.5601,10.1902,2.64292,-0.417805,-0.908537,308.158,2.99442,-124.179,-129.541,-128.519,-128.437,317.416,305.757,307.979
0.196607,3.75958,-0.0046975,-2.01886,1144.56,41.9234,10.692,2.04738,-0.430646,-0.902521,306.886,2.99473,-121.118,-126.604,-125.807,-125.722,316.536,305.039,306.709
0.196358,3.73723,-0.0046589,-2.02821,1147.55,42.1022,10.9193,1.76547,-0.443241,-0.896403,305.577,2.99507,-118.186,-123.809,-123.113,-123.026,315.365,303.994,305.401
0.196163,3.69319,-0.0045833,-2.04668,1150.55,42.4545,10.7861,1.93935,-0.455592,-0.890189,304.229,2.99544,-115.434,-121.232,-120.438,-120.348,313.831,302.503,304.055
0.196043,3.6715,-0.0045462,-2.0558,1153.54,42.628,10.2737,2.5452,-0.467702,-0.883886,302.845,2.9958,-112.884,-118.879,-117.781,-117.689,311.926,300.596,302.672
0.196017,3.62877,-0.0044727,-2.07382,1156.54,42.9699,9.55276,3.28489,-0.479575,-0.877501,301.425,2.99614,-110.467,-116.624,-115.142,-115.048,309.807,298.542,301.253
0.196106,3.60771,-0.0044362,-2.08273,1159.53,43.1383,8.81244,4.02391,-0.491215,-0.871039,299.969,2.99644,-108.098,-114.403,-112.523,-112.426,307.645,296.464,299.798
0.196322,3.5662,-0.0043633,-2.10031,1162.53,43.4704,8.10801,4.71334,-0.502624,-0.864505,298.479,2.99668,-105.749,-112.193,-109.923,-109.824,305.488,294.404,298.309
0.196669,3.54575,-0.0043269,-2.109,1165.53,43.634,7.45008,5.3944,-0.513807,-0.857906,296.955,2.99683,-103.413,-110.013,-107.342,-107.241,303.346,292.327,296.786
0.197141,3.50541,-0.0042534,-2.12615,1168.52,43.9567,6.83352,6.02565,-0.524768,-0.851245,295.397,2.99689,-101.092,-107.84,-104.781,-104.678,301.214,290.268,295.229
0.197716,3.47973,-0.0042164,-2.13461,1171.52,44.1158,6.25471,6.60102,-0.535511,-0.844528,293.807,2.99683,-98.7852,-105.67,-102.241,-102.135,299.089,288.232,293.64
0.198356,3.42497,-0.0041413,-2.15131,1174.52,44.4287,5.71996,7.1191,-0.546041,-0.837759,292.185,2.99663,-96.4885,-103.499,-99.7201,-99.6118,296.977,286.221,292.019
0.199006,3.39806,-0.0041032,-2.15955,1177.51,44.5825,5.21505,7.59131,-0.556361,-0.830941,290.532,2.99629,-94.2081,-101.333,-97.2202,-97.1095,294.865,284.224,290.366
0.19959,3.34513,-0.0040243,-2.1758,1180.51,44.885,4.75233,8.04143,-0.566477,-0.824078,288.848,2.99578,-91.9359,-99.1833,-94.7411,-94.628,292.764,282.221,288.684
0.2,3.31911,-0.0039804,-2.1838,1183.51,45.0337,4.34313,8.46387,-0.576394,-0.817172,287.135,2.99509,-89.6643,-97.0461,-92.2829,-92.1676,290.684,280.218,286.971
0.2,3.26792,-0.0038129,-2.19942,1186.5,45.3262,3.97251,8.86095,-0.586112,-0.81023,285.393,2.99421,-87.4002,-94.9221,-89.8458,-89.7286,288.611,278.213,285.23
0.198889,3.24274,-0.0036615,-2.20689,1189.5,45.47,3.63324,9.22058,-0.59565,-0.803244,283.622,2.9932,-85.147,-92.8033,-87.4296,-87.3111,286.54,276.215,283.462
0.195328,3.1932,-0.003442,-2.22106,1192.49,45.7531,3.31929,9.53721,-0.604927,-0.796281,281.824,2.99241,-82.9075,-90.6848,-85.0336,-84.9154,284.467,274.229,281.668
0.188767,3.16883,-0.0033594,-2.22786,1195.48,45.8924,3.02693,9.80915,-0.613803,-0.789459,279.999,2.99203,-80.6833,-88.5621,-82.6571,-82.5412,282.388,272.255,279.85
0.179341,3.12086,-0.0031893,-2.24095,1198.47,46.1665,2.76237,10.0499,-0.622247,-0.782821,278.148,2.99198,-78.4687,-86.4411,-80.2991,-80.1875,280.311,270.281,278.008
0.167245,3.09725,-0.003107,-2.24724,1201.47,46.3014,2.54952,10.2539,-0.630275,-0.776372,276.273,2.99223,-76.2468,-84.3164,-77.9591,-77.8537,278.253,268.312,276.143
0.152711,3.05077,-0.0029455,-2.25933,1204.46,46.567,2.37673,10.4311,-0.637889,-0.770128,274.375,2.99272,-74.0227,-82.1927,-75.6362,-75.5388,276.205,266.342,274.257
0.136001,3.02789,-0.002866,-2.26514,1207.45,46.6978,2.23723,10.5753,-0.645099,-0.764099,272.454,2.9934,-71.7989,-80.0642,-73.3298,-73.2421,274.164,264.374,272.35
0.117399,2.98282,-0.002709,-2.27628,1210.44,46.9553,2.11909,10.6901,-0.651909,-0.758297,270.512,2.99425,-69.5813,-77.9318,-71.0393,-70.9628,272.119,262.406,270.423
0.0972044,2.96064,-0.0026311,-2.28162,1213.44,47.0821,2.028,10.7768,-0.658328,-0.752731,268.55,2.99521,-67.3649,-75.7946,-68.764,-68.7,270.076,260.438,268.477
0.0757281,2.91693,-0.002476,-2.29182,1216.43,47.3318,1.97027,10.8343,-0.664362,-0.747411,266.568,2.99624,-65.144,-73.6509,-66.5033,-66.453,268.041,258.471,266.512
0.0532852,2.8954,-0.0023987,-2.2967,1219.43,47.4548,1.92963,10.8608,-0.670018,-0.742345,264.569,2.99732,-62.928,-71.4978,-64.2566,-64.2209,266.002,256.507,264.53
0.030192,2.85299,-0.0022437,-2.30597,1222.43,47.6972,1.90986,10.8652,-0.675302,-0.737541,262.553,2.99841,-60.7132,-69.3403,-62.0233,-62.0029,263.961,254.539,262.53
0.0067628,2.83209,-0.0021661,-2.31038,1225.42,47.8166,1.9129,10.8451,-0.680223,-0.733005,260.52,2.99948,-58.4971,-67.1754,-59.8029,-59.7983,261.923,252.571,260.515
-0.0166934,2.79221,-0.0020101,-2.31873,1228.42,48.0519,1.94016,10.7995,-0.684785,-0.728745,258.473,3.00049,-56.2777,-65.0016,-57.5948,-57.6063,259.887,250.603,258.485
-0.039875,2.77482,-0.0019318,-2.32267,1231.42,48.1679,1.98799,10.7301,-0.688996,-0.724766,256.412,3.00143,-54.0562,-62.8189,-55.3984,-55.4259,257.853,248.635,256.441
-0.0624891,2.74046,-0.001774,-2.33007,1234.43,48.3969,2.05382,10.6503,-0.69286,-0.721072,254.339,3.00227,-51.8334,-60.6356,-53.2131,-53.2564,255.82,246.659,254.384
-0.0842528,2.72351,-0.0016948,-2.33354,1237.43,48.5099,2.13822,10.5632,-0.696384,-0.717669,252.253,3.003,-49.608,-58.4531,-51.0384,-51.0971,253.788,244.673,252.314
-0.104894,2.69003,-0.0015351,-2.33999,1240.43,48.7331,2.23923,10.4866,-0.699572,-0.714562,250.158,3.00358,-47.3805,-56.2832,-48.8736,-48.947,251.758,242.664,250.233
-0.12415,2.6735,-0.0014548,-2.34298,1243.44,48.8433,2.34363,10.403,-0.70243,-0.711753,248.052,3.00402,-45.1592,-54.1128,-46.7182,-46.8054,249.72,240.648,248.141
-0.141769,2.64085,-0.0012933,-2.34847,1246.44,49.061,2.45093,10.3142,-0.704961,-0.709246,245.939,3.00429,-42.9437,-51.9427,-44.5716,-44.6715,247.677,238.623,246.039
-0.15751,2.62473,-0.0012122,-2.35098,1249.44,49.1684,2.5584,10.2086,-0.70717,-0.707044,243.818,3.00438,-40.7353,-49.7637,-42.4331,-42.5445,245.627,236.6,243.929
-0.171138,2.59289,-0.0010493,-2.3555,1252.45,49.3807,2.6862,10.0964,-0.709059,-0.705149,241.691,3.00428,-38.5188,-47.5825,-40.3022,-40.4235,243.585,234.571,241.811
-0.182427,2.57717,-0.0009675,-2.35751,1255.45,49.4855,2.82702,9.96866,-0.710632,-0.703564,239.558,3.00399,-36.2988,-45.3919,-38.1782,-38.3078,241.547,232.545,239.687
-0.191155,2.5461,-0.0008041,-2.36106,1258.46,49.6926,2.97878,9.82187,-0.71189,-0.702291,237.422,3.00351,-34.076,-43.1886,-36.0605,-36.1965,239.514,230.524,237.556
-0.197104,2.53076,-0.0007196,-2.36258,1261.46,49.7949,3.13557,9.66923,-0.712839,-0.701327,235.282,3.00282,-31.8537,-40.9815,-33.9484,-34.0889,237.481,228.501,235.421
-0.2,2.50044,-0.0006272,-2.36525,1264.46,49.9971,3.30067,9.52026,-0.713466,-0.70069,233.141,3.00198,-29.6292,-38.7765,-31.8414,-31.9841,235.454,226.47,233.281
-0.199247,2.48546,-0.0006043,-2.36648,1267.46,50.0969,3.4635,9.37725,-0.713871,-0.700277,230.999,3.00115,-27.4089,-36.5755,-29.7391,-29.8814,233.424,224.432,231.138
-0.194718,2.45586,-0.0005423,-2.36877,1270.47,50.2942,3.63062,9.23464,-0.714234,-0.699907,228.856,3.00039,-25.1873,-34.3761,-27.6413,-27.7804,231.397,222.392,228.992
