start_layer,start_idx,end_layer,end_idx,coeffs_x,coeffs_y,kappa,points_x,points_y,raceline
29,4,30,5,120.474 0.573759 2.61182 -1.34624,-296.456 -6.56309 0.496776 -0.259836,0.121888 0.11307 0.103524 0.0935015 0.0832148 0.0728272 0.0624562 0.0521773 0.0420301 0.0320253 0.0221509 0.0123787 0.0026698 -0.00702079 -0.0167391 -0.0265277 -0.0364211 -0.0464408 -0.0565889 -0.0668428 0,120.474 -296.456 120.511 -296.8 120.561 -297.142 120.624 -297.481 120.698 -297.818 120.781 -298.154 120.873 -298.487 120.972 -298.82 121.078 -299.151 121.188 -299.481 121.303 -299.811 121.42 -300.14 121.539 -300.469 121.658 -300.797 121.776 -301.126 121.892 -301.456 122.005 -301.786 122.114 -302.117 122.217 -302.449 122.313 -302.782,0
29,4,30,6,120.474 0.566131 -0.303381 0.682764,-296.456 -6.47583 -0.159802 0.204234,-0.014963 -0.00968677 -0.00447155 0.000700149 0.0058461 0.0109837 0.0161295 0.0212984 0.0265031 0.0317534 0.0370557 0.0424116 0.0478173 0.0532628 0.0587306 0.0641948 0.0696204 0.0749627 0.0801669 0.0851687 0,120.474 -296.456 120.503 -296.797 120.531 -297.139 120.558 -297.482 120.586 -297.825 120.614 -298.168 120.644 -298.511 120.675 -298.853 120.709 -299.196 120.746 -299.538 120.787 -299.879 120.832 -300.219 120.882 -300.558 120.938 -300.896 120.999 -301.233 121.067 -301.568 121.143 -301.901 121.226 -302.232 121.318 -302.561 121.419 -302.888,0
30,2,31,2,124.994 1.78363 2.35211 -1.17976,-302.467 -5.38628 1.09089 -0.547706,0.16002 0.149226 0.137212 0.124389 0.111107 0.0976423 0.0841959 0.0708985 0.0578208 0.044985 0.0323755 0.0199494 0.00764483 -0.00461077 -0.0168942 -0.0292797 -0.0418324 -0.0546005 -0.0676073 -0.0808408 0,124.994 -302.467 125.095 -302.747 125.207 -303.022 125.33 -303.292 125.463 -303.557 125.605 -303.818 125.755 -304.076 125.912 -304.33 126.074 -304.582 126.242 -304.831 126.413 -305.079 126.587 -305.326 126.762 -305.571 126.938 -305.817 127.114 -306.062 127.288 -306.308 127.46 -306.556 127.628 -306.805 127.792 -307.056 127.95 -307.31,0
30,2,31,3,124.994 1.74322 0.149765 0.210286,-302.467 -5.26425 -0.00628008 0.139507,0.00911828 0.011589 0.0140584 0.01653 0.0190072 0.0214931 0.0239901 0.0265002 0.029025 0.0315652 0.0341211 0.0366919 0.0392763 0.0418718 0.0444749 0.0470813 0.0496851 0.0522796 0.0548565 0.0574064 0,124.994 -302.467 125.087 -302.744 125.18 -303.021 125.274 -303.297 125.37 -303.574 125.467 -303.85 125.566 -304.125 125.668 -304.4 125.771 -304.674 125.876 -304.947 125.984 -305.219 126.095 -305.489 126.208 -305.759 126.325 -306.027 126.444 -306.293 126.567 -306.558 126.694 -306.821 126.825 -307.082 126.959 -307.341 127.098 -307.598,0
30,3,31,4,124.101 1.28661 1.31757 -0.459786,-302.572 -5.58376 0.361617 -0.0915488,0.0831535 0.0788305 0.0743858 0.0698586 0.0652825 0.0606852 0.0560891 0.0515113 0.046964 0.0424552 0.0379887 0.0335651 0.029182 0.0248343 0.0205149 0.0162146 0.0119231 0.00762838 0.00331772 -0.00102248 0,124.101 -302.572 124.172 -302.865 124.25 -303.156 124.335 -303.445 124.426 -303.732 124.522 -304.018 124.624 -304.302 124.73 -304.584 124.842 -304.866 124.957 -305.145 125.076 -305.424 125.198 -305.701 125.323 -305.977 125.45 -306.252 125.58 -306.526 125.711 -306.8 125.844 -307.072 125.977 -307.344 126.111 -307.615 126.245 -307.885,0
30,3,31,5,124.101 1.29077 -1.03131 1.03223,-302.572 -5.60183 -0.343655 0.343867,-0.0654915 -0.0548272 -0.044293 -0.0338947 -0.0236188 -0.0134374 -0.00331326 0.00679639 0.0169354 0.0271452 0.0374602 0.0479039 0.0584838 0.0691862 0.0799701 0.0907621 0.101451 0.111883 0.121863 0.131157 0,124.101 -302.572 124.166 -302.867 124.226 -303.165 124.283 -303.463 124.336 -303.763 124.388 -304.063 124.438 -304.364 124.488 -304.665 124.538 -304.966 124.59 -305.266 124.645 -305.565 124.703 -305.863 124.765 -306.16 124.832 -306.455 124.905 -306.748 124.985 -307.039 125.073 -307.327 125.169 -307.613 125.276 -307.895 125.392 -308.173,0
30,4,31,5,123.207 1.32812 1.50821 -0.650812,-302.677 -5.76391 0.448371 -0.18083,0.0897702 0.0840187 0.0780547 0.0719471 0.0657534 0.0595202 0.0532831 0.0470679 0.0408912 0.0347618 0.028682 0.0226482 0.0166526 0.010684 0.00472859 -0.00122913 -0.00720532 -0.0132161 -0.0192768 -0.0254008 0,123.207 -302.677 123.281 -302.979 123.363 -303.279 123.452 -303.577 123.547 -303.872 123.649 -304.166 123.756 -304.458 123.868 -304.749 123.985 -305.038 124.105 -305.326 124.229 -305.613 124.355 -305.899 124.483 -306.184 124.613 -306.469 124.744 -306.753 124.875 -307.037 125.006 -307.321 125.136 -307.605 125.265 -307.889 125.392 -308.173,0
30,4,31,6,123.207 1.33282 -1.06775 1.06775,-302.677 -5.78429 -0.355504 0.355504,-0.0635915 -0.0532451 -0.0430249 -0.0329367 -0.0229674 -0.0130901 -0.00326856 0.00653871 0.0163744 0.0262787 0.0362852 0.0464168 0.0566808 0.0670639 0.0775263 0.0879967 0.0983665 0.108487 0.118169 0.127183 0,123.207 -302.677 123.274 -302.982 123.337 -303.289 123.395 -303.598 123.45 -303.907 123.503 -304.217 123.555 -304.528 123.606 -304.839 123.658 -305.149 123.712 -305.459 123.768 -305.768 123.828 -306.076 123.892 -306.382 123.961 -306.687 124.036 -306.99 124.119 -307.29 124.21 -307.588 124.309 -307.882 124.419 -308.174 124.54 -308.461,1
30,5,31,6,122.313 1.62836 0.956276 -0.357997,-302.782 -5.87859 0.29893 -0.0993767,0.0538236 0.050736 0.0476067 0.0444489 0.0412741 0.0380913 0.034908 0.0317297 0.0285603 0.0254022 0.0222566 0.0191233 0.0160013 0.0128887 0.00978283 0.00668057 0.00357825 0.000471931 -0.0026425 -0.00576921 0,122.313 -302.782 122.401 -303.091 122.495 -303.398 122.593 -303.703 122.695 -304.008 122.801 -304.31 122.911 -304.612 123.025 -304.912 123.141 -305.212 123.261 -305.51 123.383 -305.808 123.507 -306.105 123.633 -306.401 123.76 -306.696 123.889 -306.991 124.018 -307.286 124.149 -307.58 124.279 -307.874 124.41 -308.168 124.54 -308.461,0
30,6,31,6,121.419 1.97285 2.83234 -1.68473,-302.888 -6.07555 1.27188 -0.770121,0.151292 0.138732 0.124906 0.110324 0.0953909 0.0804016 0.0655435 0.0509138 0.0365378 0.0223882 0.00840174 -0.00550572 -0.0194255 -0.0334436 -0.0476274 -0.0620116 -0.0765824 -0.09126 -0.105881 -0.120184 0,121.419 -302.888 121.531 -303.204 121.656 -303.514 121.795 -303.818 121.944 -304.117 122.104 -304.412 122.272 -304.704 122.446 -304.992 122.626 -305.278 122.81 -305.562 122.996 -305.845 123.184 -306.128 123.371 -306.411 123.555 -306.696 123.737 -306.982 123.913 -307.27 124.083 -307.562 124.245 -307.857 124.398 -308.157 124.54 -308.461,0
30,6,31,7,121.419 1.94112 0.101245 0.225393,-302.888 -5.97783 -0.0124326 0.128551,0.00468103 0.00670007 0.00871677 0.0107334 0.012752 0.0147744 0.0168023 0.0188369 0.0208792 0.0229297 0.0249887 0.0270559 0.0291303 0.0312107 0.0332949 0.0353804 0.0374637 0.0395406 0.0416062 0.0436548 0,121.419 -302.888 121.522 -303.202 121.625 -303.517 121.729 -303.831 121.834 -304.145 121.941 -304.459 122.049 -304.772 122.159 -305.085 122.271 -305.397 122.385 -305.708 122.502 -306.018 122.621 -306.328 122.742 -306.636 122.867 -306.942 122.995 -307.248 123.126 -307.551 123.26 -307.854 123.398 -308.154 123.541 -308.453 123.687 -308.749,0
31,2,32,2,127.95 2.73979 0.250053 -0.0668851,-307.31 -4.50441 0.153563 -0.0369174,0.0211137 0.0202474 0.0193802 0.0185124 0.0176442 0.016776 0.0159081 0.0150405 0.0141735 0.0133072 0.0124416 0.0115767 0.0107126 0.00984924 0.00898657 0.0081245 0.00726294 0.00640177 0.00554083 0.00467998 0,127.95 -307.31 128.095 -307.546 128.242 -307.782 128.389 -308.017 128.538 -308.251 128.688 -308.485 128.838 -308.718 128.99 -308.95 129.143 -309.182 129.297 -309.413 129.452 -309.643 129.607 -309.873 129.764 -310.103 129.921 -310.331 130.078 -310.56 130.236 -310.788 130.395 -311.016 130.554 -311.243 130.714 -311.47 130.873 -311.697,0
31,3,32,3,127.098 2.61667 0.643215 -0.273727,-307.598 -4.75482 0.381265 -0.158347,0.050744 0.0474053 0.0440347 0.0406427 0.0372378 0.033827 0.0304154 0.0270071 0.0236045 0.0202092 0.0168214 0.0134409 0.0100664 0.00669622 0.00332835 -3.96241e-05 -0.00341023 -0.006786 -0.0101693 -0.0135623 0,127.098 -307.598 127.237 -307.847 127.38 -308.094 127.526 -308.339 127.675 -308.583 127.826 -308.825 127.98 -309.066 128.135 -309.305 128.293 -309.544 128.452 -309.781 128.613 -310.018 128.775 -310.253 128.938 -310.488 129.102 -310.723 129.266 -310.957 129.43 -311.192 129.594 -311.426 129.758 -311.66 129.921 -311.895 130.084 -312.129,0
31,3,32,4,127.098 2.61716 -1.67979 1.25928,-307.598 -4.75571 -0.88022 0.671959,-0.128692 -0.113441 -0.0979007 -0.0823029 -0.0667939 -0.0514465 -0.0362752 -0.0212512 -0.00631605 0.00860562 0.0235943 0.0387242 0.0540511 0.0695991 0.0853462 0.101208 0.117023 0.132538 0.1474 0.161162 0,127.098 -307.598 127.231 -307.85 127.356 -308.107 127.474 -308.368 127.586 -308.631 127.693 -308.898 127.796 -309.166 127.897 -309.436 127.996 -309.706 128.094 -309.976 128.193 -310.246 128.294 -310.515 128.398 -310.783 128.505 -311.048 128.618 -311.311 128.737 -311.57 128.862 -311.825 128.997 -312.076 129.14 -312.322 129.294 -312.561,0
31,4,32,4,126.245 2.4769 1.07261 -0.50016,-307.885 -5.00289 0.605743 -0.278897,0.0789385 0.0733563 0.0676383 0.0618299 0.0559686 0.0500839 0.0441981 0.0383264 0.0324786 0.026659 0.0208678 0.0151017 0.00935471 0.00361912 -0.00211413 -0.00785449 -0.0136112 -0.0193925 -0.0252049 -0.0310527 0,126.245 -307.885 126.378 -308.147 126.517 -308.406 126.661 -308.661 126.809 -308.914 126.962 -309.165 127.118 -309.414 127.278 -309.66 127.441 -309.905 127.606 -310.149 127.773 -310.391 127.941 -310.633 128.111 -310.874 128.282 -311.114 128.452 -311.354 128.623 -311.595 128.793 -311.835 128.962 -312.077 129.129 -312.319 129.294 -312.561,0
31,4,32,5,126.245 2.47832 -1.25176 1.03329,-307.885 -5.00576 -0.649535 0.547185,-0.0903852 -0.0783768 -0.0663552 -0.0543947 -0.0425323 -0.0307752 -0.0191076 -0.007498 0.00409528 0.0157176 0.0274124 0.0392154 0.0511482 0.0632115 0.0753776 0.087583 0.0997211 0.111636 0.123119 0.13391 0,126.245 -307.885 126.372 -308.151 126.493 -308.419 126.609 -308.69 126.721 -308.963 126.829 -309.238 126.935 -309.514 127.04 -309.79 127.144 -310.067 127.248 -310.344 127.353 -310.62 127.461 -310.895 127.571 -311.168 127.686 -311.439 127.805 -311.708 127.93 -311.973 128.061 -312.235 128.2 -312.492 128.348 -312.745 128.505 -312.994,0
31,5,32,5,125.392 2.32046 1.53834 -0.746244,-308.173 -5.24763 0.824973 -0.397529,0.105738 0.0981982 0.0903058 0.08218 0.0739197 0.0656026 0.057286 0.0490088 0.0407938 0.0326501 0.024576 0.0165608 0.00858799 0.000636501 -0.00731666 -0.0152947 -0.0233191 -0.0314076 -0.0395718 -0.0478153 0,125.392 -308.173 125.519 -308.447 125.653 -308.717 125.794 -308.983 125.942 -309.245 126.096 -309.504 126.255 -309.761 126.419 -310.015 126.586 -310.266 126.757 -310.516 126.931 -310.765 127.107 -311.012 127.283 -311.259 127.461 -311.505 127.639 -311.751 127.816 -311.998 127.992 -312.245 128.166 -312.493 128.337 -312.742 128.505 -312.994,0
31,5,32,6,125.392 2.32259 -0.786851 0.787305,-308.173 -5.25246 -0.424264 0.424465,-0.0540413 -0.0453278 -0.0366867 -0.0281215 -0.019625 -0.0111817 -0.00277084 0.00563182 0.0140511 0.0225102 0.0310285 0.039619 0.0482855 0.0570199 0.0657992 0.0745825 0.0833082 0.0918916 0.100224 0.108174 0,125.392 -308.173 125.512 -308.451 125.629 -308.73 125.743 -309.012 125.854 -309.294 125.963 -309.577 126.072 -309.861 126.181 -310.145 126.29 -310.428 126.4 -310.711 126.512 -310.993 126.626 -311.274 126.744 -311.553 126.865 -311.83 126.991 -312.104 127.123 -312.376 127.26 -312.644 127.404 -312.909 127.556 -313.169 127.715 -313.426,0
31,6,32,6,124.54 2.38331 1.56847 -0.77604,-308.461 -5.38978 0.840379 -0.414928,0.10218 0.0947227 0.0869271 0.0789091 0.0707642 0.0625671 0.0543723 0.0462166 0.0381206 0.0300923 0.0221288 0.0142191 0.00634659 -0.00150928 -0.00937051 -0.0172588 -0.0251934 -0.0331891 -0.041254 -0.0493874 0,124.54 -308.461 124.669 -308.743 124.807 -309.02 124.952 -309.293 125.104 -309.563 125.261 -309.829 125.424 -310.093 125.592 -310.354 125.763 -310.613 125.938 -310.87 126.115 -311.126 126.295 -311.381 126.475 -311.635 126.656 -311.889 126.837 -312.142 127.017 -312.397 127.195 -312.652 127.372 -312.908 127.545 -313.166 127.715 -313.426,0
31,6,32,7,124.54 2.38624 -0.809814 0.809814,-308.461 -5.3964 -0.436509 0.436509,-0.0526876 -0.044197 -0.0357768 -0.0274306 -0.0191515 -0.0109244 -0.00272884 0.0054586 0.0136622 0.0219046 0.0302047 0.0385753 0.04702 0.055531 0.0640858 0.0726446 0.0811471 0.0895109 0.0976299 0.105375 0,124.54 -308.461 124.663 -308.746 124.783 -309.034 124.899 -309.323 125.014 -309.613 125.126 -309.904 125.238 -310.195 125.349 -310.487 125.461 -310.778 125.574 -311.069 125.689 -311.359 125.807 -311.647 125.928 -311.934 126.053 -312.218 126.182 -312.5 126.317 -312.779 126.458 -313.055 126.606 -313.326 126.762 -313.594 126.926 -313.858,1
31,7,32,7,123.687 2.71375 1.01294 -0.487749,-308.749 -5.40581 0.570742 -0.273406,0.0634829 0.058793 0.0540188 0.049189 0.0443272 0.0394517 0.034576 0.0297095 0.0248577 0.020023 0.0152051 0.0104017 0.00560889 0.000821559 -0.00396586 -0.00875906 -0.0135633 -0.018383 -0.0232212 -0.0280788 0,123.687 -308.749 123.832 -309.032 123.983 -309.312 124.139 -309.59 124.299 -309.865 124.462 -310.137 124.63 -310.408 124.8 -310.677 124.973 -310.945 125.148 -311.211 125.325 -311.476 125.503 -311.741 125.682 -312.005 125.862 -312.268 126.041 -312.532 126.221 -312.796 126.399 -313.06 126.577 -313.325 126.752 -313.591 126.926 -313.858,0
31,7,32,8,123.687 2.71783 -1.4939 1.2255,-308.749 -5.41394 -0.784476 0.657872,-0.0919448 -0.0797759 -0.0675826 -0.0554579 -0.0434491 -0.0315664 -0.0197923 -0.00808943 0.00359157 0.0153051 0.0271035 0.0390304 0.0511127 0.0633522 0.0757171 0.0881316 0.100467 0.112536 0.124086 0.134806 0,123.687 -308.749 123.826 -309.036 123.958 -309.327 124.084 -309.621 124.204 -309.918 124.321 -310.216 124.435 -310.516 124.547 -310.817 124.658 -311.119 124.769 -311.42 124.882 -311.72 124.997 -312.019 125.116 -312.316 125.24 -312.61 125.369 -312.901 125.504 -313.189 125.648 -313.472 125.801 -313.75 125.963 -314.023 126.136 -314.29,0
32,2,33,1,130.873 8.48384 3.82747 -2.87817,-311.697 -12.0256 2.82233 -2.09303,0.043903 0.0387355 0.0334801 0.0282048 0.0229527 0.0177459 0.0125895 0.00747607 0.00238919 -0.00269257 -0.00779231 -0.0129314 -0.018126 -0.0233833 -0.0286973 -0.0340446 -0.0393798 -0.0446318 -0.0497011 -0.0544602 8.69556e-322,130.873 -311.697 131.33 -312.323 131.805 -312.934 132.297 -313.534 132.802 -314.124 133.319 -314.705 133.844 -315.279 134.375 -315.849 134.909 -316.417 135.445 -316.983 135.979 -317.55 136.509 -318.12 137.033 -318.694 137.548 -319.275 138.051 -319.863 138.54 -320.462 139.013 -321.073 139.467 -321.697 139.899 -322.337 140.307 -322.994,0
32,2,33,2,130.873 8.44438 1.79484 -1.55438,-311.697 -11.9697 1.20926 -1.03594,0.0201668 0.0173974 0.0146309 0.0118724 0.009124 0.00638552 0.00365484 0.000928621 -0.00179721 -0.0045269 -0.00726436 -0.0100126 -0.0127732 -0.0155458 -0.0183272 -0.0211114 -0.0238882 -0.0266433 -0.0293576 -0.0320071 8.69556e-322,130.873 -311.697 131.323 -312.324 131.78 -312.945 132.245 -313.561 132.716 -314.173 133.192 -314.782 133.67 -315.389 134.15 -315.995 134.631 -316.6 135.111 -317.206 135.588 -317.813 136.062 -318.423 136.531 -319.036 136.993 -319.653 137.448 -320.275 137.894 -320.903 138.329 -321.538 138.752 -322.181 139.163 -322.833 139.558 -323.494,0
32,2,33,3,130.873 8.4367 -0.329195 -0.170957,-311.697 -11.9588 -0.267173 -0.0704499,-0.00394984 -0.00421343 -0.00447743 -0.0047419 -0.00500689 -0.00527244 -0.00553856 -0.00580529 -0.00607263 -0.00634057 -0.00660911 -0.0068782 -0.00714783 -0.00741792 -0.00768843 -0.00795925 -0.00823031 -0.00850148 -0.00877264 -0.00904365 8.69556e-322,130.873 -311.697 131.316 -312.328 131.758 -312.959 132.197 -313.593 132.633 -314.227 133.068 -314.864 133.499 -315.503 133.928 -316.143 134.355 -316.785 134.778 -317.429 135.198 -318.076 135.614 -318.724 136.027 -319.375 136.437 -320.027 136.843 -320.682 137.245 -321.34 137.642 -321.999 138.036 -322.662 138.425 -323.326 138.81 -323.994,0
32,2,33,4,130.873 8.46088 -2.54377 1.27114,-311.697 -11.993 -1.60594 0.802548,-0.0278929 -0.0257575 -0.0235794 -0.0213735 -0.0191518 -0.0169238 -0.0146961 -0.0124733 -0.010258 -0.00805121 -0.00585252 -0.0036605 -0.001473 0.000712627 0.00289918 0.00508937 0.00728558 0.0094895 0.0117019 0.0139224 8.69556e-322,130.873 -311.697 131.312 -312.333 131.737 -312.977 132.151 -313.628 132.554 -314.286 132.947 -314.95 133.332 -315.62 133.709 -316.294 134.08 -316.972 134.445 -317.653 134.807 -318.337 135.166 -319.023 135.523 -319.71 135.879 -320.398 136.235 -321.085 136.593 -321.772 136.954 -322.456 137.318 -323.139 137.687 -323.818 138.062 -324.494,0
32,2,33,5,130.873 8.51666 -4.847 2.77028,-311.697 -12.0721 -2.80759 1.58322,-0.0511209 -0.0468994 -0.0424109 -0.0377579 -0.0330222 -0.0282643 -0.023525 -0.0188277 -0.0141817 -0.00958521 -0.00502857 -0.000496798 0.00402772 0.0085628 0.013124 0.0177224 0.0223613 0.0270342 0.0317213 0.0363865 8.69556e-322,130.873 -311.697 131.309 -312.34 131.719 -312.997 132.108 -313.667 132.477 -314.349 132.829 -315.04 133.167 -315.74 133.492 -316.447 133.807 -317.16 134.114 -317.877 134.417 -318.598 134.717 -319.32 135.017 -320.043 135.319 -320.764 135.625 -321.484 135.939 -322.199 136.262 -322.909 136.598 -323.612 136.947 -324.308 137.313 -324.994,0
32,3,33,2,130.084 8.4018 4.17453 -3.10197,-312.129 -12.1787 3.05056 -2.23617,0.0472198 0.0417499 0.0361608 0.0305388 0.0249397 0.0193929 0.0139067 0.00847357 0.00307494 -0.00231442 -0.00772208 -0.013174 -0.0186902 -0.0242805 -0.0299392 -0.0356399 -0.04133 -0.0469256 -0.0523093 -0.0573301 8.69556e-322,130.084 -312.129 130.537 -312.762 131.011 -313.38 131.502 -313.985 132.009 -314.579 132.527 -315.164 133.056 -315.742 133.591 -316.314 134.13 -316.883 134.671 -317.451 135.21 -318.02 135.745 -318.592 136.274 -319.168 136.793 -319.75 137.3 -320.342 137.792 -320.943 138.267 -321.557 138.721 -322.186 139.153 -322.831 139.558 -323.494,0
32,3,33,3,130.084 8.36325 2.14029 -1.77749,-312.129 -12.1228 1.43738 -1.17891,0.0237703 0.0206436 0.0175149 0.0143935 0.0112844 0.00818852 0.00510404 0.00202697 -0.00104794 -0.00412647 -0.00721413 -0.0103154 -0.013433 -0.0165668 -0.0197134 -0.0228648 -0.0260079 -0.0291232 -0.032185 -0.0351603 8.69556e-322,130.084 -312.129 130.53 -312.764 130.986 -313.391 131.451 -314.012 131.923 -314.629 132.401 -315.242 132.882 -315.851 133.367 -316.46 133.852 -317.067 134.337 -317.675 134.819 -318.284 135.298 -318.895 135.772 -319.51 136.239 -320.129 136.697 -320.753 137.146 -321.384 137.583 -322.023 138.007 -322.67 138.417 -323.327 138.81 -323.994,0
32,3,33,4,130.084 8.35585 0.0164476 -0.394542,-312.129 -12.1121 -0.0390059 -0.213304,-7.95423e-05 -0.000729358 -0.00137855 -0.00202742 -0.00267626 -0.00332535 -0.00397493 -0.00462519 -0.00527629 -0.00592835 -0.00658139 -0.00723541 -0.00789029 -0.00854586 -0.00920184 -0.00985785 -0.0105134 -0.011168 -0.0118208 -0.0124709 8.69556e-322,130.084 -312.129 130.524 -312.767 130.963 -313.405 131.402 -314.044 131.84 -314.683 132.277 -315.323 132.712 -315.965 133.145 -316.608 133.576 -317.252 134.004 -317.898 134.429 -318.546 134.85 -319.196 135.268 -319.848 135.682 -320.503 136.092 -321.161 136.497 -321.821 136.896 -322.484 137.291 -323.151 137.679 -323.82 138.062 -324.494,0
32,3,33,5,130.084 8.37966 -2.19613 1.04592,-312.129 -12.1466 -1.37761 0.659777,-0.0237876 -0.0220368 -0.0202597 -0.0184653 -0.0166608 -0.014852 -0.0130431 -0.0112369 -0.00943541 -0.00763924 -0.00584838 -0.00406213 -0.00227928 -0.000498264 0.00128266 0.0030653 0.00485132 0.00664217 0.00843885 0.0102418 8.69556e-322,130.084 -312.129 130.519 -312.772 130.943 -313.423 131.356 -314.079 131.76 -314.742 132.156 -315.409 132.544 -316.082 132.925 -316.758 133.301 -317.439 133.672 -318.122 134.038 -318.808 134.402 -319.495 134.764 -320.184 135.124 -320.874 135.484 -321.564 135.845 -322.253 136.208 -322.941 136.573 -323.628 136.941 -324.312 137.313 -324.994,0
32,3,33,6,130.084 8.43444 -4.49556 2.54227,-312.129 -12.226 -2.579 1.44051,-0.0468231 -0.0429507 -0.0388705 -0.0346616 -0.030387 -0.0260937 -0.0218134 -0.0175649 -0.0133559 -0.0091858 -0.00504751 -0.000929851 0.00318062 0.00729772 0.0114338 0.015598 0.0197938 0.0240177 0.0282562 0.032484 8.69556e-322,130.084 -312.129 130.516 -312.78 130.925 -313.443 131.314 -314.118 131.684 -314.804 132.038 -315.499 132.379 -316.202 132.708 -316.912 133.028 -317.627 133.341 -318.346 133.648 -319.069 133.953 -319.793 134.258 -320.517 134.565 -321.241 134.875 -321.962 135.192 -322.68 135.517 -323.394 135.853 -324.101 136.201 -324.802 136.565 -325.494,0
32,4,33,3,129.294 8.31747 4.52765 -3.32956,-312.561 -12.3313 3.27783 -2.37875,0.0505015 0.0447385 0.0388195 0.0328518 0.0269058 0.0210196 0.0152054 0.0094559 0.00374999 -0.00194162 -0.0076515 -0.0134107 -0.0192438 -0.0251636 -0.0311648 -0.0372181 -0.0432629 -0.0492015 -0.0548961 -0.0601697 8.69556e-322,129.294 -312.561 129.744 -313.202 130.216 -313.826 130.707 -314.436 131.215 -315.034 131.736 -315.623 132.268 -316.204 132.807 -316.779 133.351 -317.35 133.896 -317.92 134.441 -318.49 134.981 -319.064 135.515 -319.641 136.038 -320.226 136.549 -320.82 137.044 -321.424 137.521 -322.042 137.976 -322.675 138.407 -323.325 138.81 -323.994,0
32,4,33,4,129.294 8.27983 2.49183 -2.00441,-312.561 -12.2755 1.66457 -1.32133,0.027336 0.0238585 0.020371 0.0168889 0.0134209 0.00996999 0.00653487 0.003111 -0.000308216 -0.00373035 -0.00716292 -0.0106122 -0.0140824 -0.0175741 -0.0210833 -0.0246003 -0.0281081 -0.0315815 -0.0349865 -0.0382795 8.69556e-322,129.294 -312.561 129.737 -313.203 130.191 -313.837 130.656 -314.463 131.129 -315.084 131.609 -315.701 132.094 -316.314 132.583 -316.924 133.073 -317.534 133.562 -318.143 134.05 -318.754 134.534 -319.367 135.013 -319.983 135.484 -320.605 135.946 -321.231 136.398 -321.865 136.837 -322.507 137.262 -323.159 137.671 -323.82 138.062 -324.494,0
32,4,33,5,129.294 8.2727 0.368194 -0.621939,-312.561 -12.265 0.188216 -0.355599,0.0037511 0.0027175 0.00168608 0.000656317 -0.000372365 -0.00140055 -0.00242881 -0.00345769 -0.00448764 -0.00551903 -0.0065521 -0.00758692 -0.00862339 -0.00966116 -0.0106996 -0.011738 -0.012775 -0.0138091 -0.0148384 -0.0158607 8.69556e-322,129.294 -312.561 129.731 -313.207 130.169 -313.851 130.607 -314.495 131.047 -315.139 131.486 -315.783 131.924 -316.427 132.361 -317.072 132.796 -317.719 133.23 -318.367 133.66 -319.016 134.087 -319.668 134.509 -320.322 134.928 -320.979 135.341 -321.639 135.749 -322.302 136.151 -322.969 136.546 -323.639 136.933 -324.314 137.313 -324.994,0
32,4,33,6,129.294 8.29615 -1.84237 0.81688,-312.561 -12.2997 -1.15025 0.517583,-0.019723 -0.0183592 -0.0169809 -0.0155928 -0.014199 -0.0128026 -0.0114059 -0.0100107 -0.008618 -0.00722846 -0.00584216 -0.00445881 -0.00307784 -0.00169844 -0.000319635 0.00105962 0.00244042 0.00382376 0.00521056 0.00660152 8.69556e-322,129.294 -312.561 129.726 -313.212 130.148 -313.868 130.562 -314.53 130.967 -315.197 131.365 -315.868 131.756 -316.544 132.142 -317.223 132.522 -317.906 132.898 -318.591 133.27 -319.278 133.638 -319.967 134.005 -320.658 134.37 -321.35 134.734 -322.042 135.098 -322.734 135.462 -323.426 135.827 -324.117 136.195 -324.806 136.565 -325.494,0
32,4,33,7,129.294 8.34991 -4.13802 2.31046,-312.561 -12.3794 -2.3514 1.2984,-0.0425656 -0.0390507 -0.0353775 -0.0316058 -0.027783 -0.0239447 -0.0201151 -0.0163089 -0.0125324 -0.00878572 -0.00506398 -0.00135906 0.00233905 0.0060408 0.00975579 0.0134913 0.0172511 0.0210334 0.0248299 0.0286237 8.69556e-322,129.294 -312.561 129.723 -313.219 130.13 -313.889 130.519 -314.57 130.89 -315.26 131.247 -315.958 131.591 -316.664 131.925 -317.377 132.249 -318.094 132.567 -318.815 132.88 -319.539 133.19 -320.265 133.499 -320.991 133.81 -321.717 134.125 -322.44 134.444 -323.161 134.771 -323.878 135.108 -324.59 135.455 -325.296 135.817 -325.994,0
32,5,33,4,128.505 8.23086 4.88683 -3.56094,-312.994 -12.4836 3.50409 -2.52074,0.0537481 0.047702 0.041457 0.0351443 0.0288513 0.0226261 0.0164856 0.0104229 0.00441415 -0.00157433 -0.00758065 -0.0136416 -0.0197867 -0.0260323 -0.032374 -0.0387792 -0.0451786 -0.0514596 -0.0574618 -0.0629794 8.69556e-322,128.505 -312.994 128.951 -313.641 129.421 -314.272 129.912 -314.887 130.421 -315.49 130.944 -316.082 131.479 -316.666 132.023 -317.243 132.571 -317.817 133.122 -318.389 133.671 -318.961 134.217 -319.536 134.756 -320.115 135.284 -320.702 135.798 -321.298 136.297 -321.905 136.775 -322.526 137.231 -323.163 137.661 -323.818 138.062 -324.494,0
